Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
575,54,Male,T-shirt,Clothing,33,Maine,S,Green,Winter,3.0,Yes,Standard,Yes,Yes,16,Cash,Bi-Weekly,2025-11-24 23:18:35
860,47,Male,Belt,Accessories,21,Wisconsin,M,Beige,Winter,3.6,Yes,Next Day Air,No,Yes,6,PayPal,Monthly,2025-11-24 23:18:35
30,31,Male,Sneakers,Footwear,32,Wyoming,M,Green,Fall,4.0,Yes,2-Day Shipping,No,No,41,Cash,Weekly,2025-11-24 23:18:35
1505,60,Male,Backpack,Accessories,76,Alaska,S,White,Spring,2.9,No,Next Day Air,Yes,No,21,Credit Card,Monthly,2025-11-24 23:18:35
911,49,Male,Hat,Accessories,41,South Carolina,M,Black,Winter,4.6,Yes,Store Pickup,No,No,40,Debit Card,Monthly,2025-11-24 23:18:35
2571,36,Male,Coat,Outerwear,86,New Mexico,S,Blue,Winter,5.0,No,Next Day Air,No,No,4,PayPal,Fortnightly,2025-11-24 23:18:35
834,43,Male,Hat,Accessories,96,Oklahoma,M,Red,Winter,3.3,Yes,Next Day Air,No,No,1,PayPal,Annually,2025-11-24 23:18:35
345,24,Male,Skirt,Clothing,85,Virginia,M,Beige,Spring,4.8,Yes,Standard,No,No,17,Venmo,Monthly,2025-11-24 23:18:35
1241,41,Male,Scarf,Accessories,79,New Jersey,L,White,Winter,2.9,No,Store Pickup,Yes,Yes,48,Debit Card,Annually,2025-11-24 23:18:35
17,25,Male,Coat,Outerwear,61,Alabama,S,Brown,Fall,2.9,Yes,Free Shipping,No,No,49,Bank Transfer,Bi-Weekly,2025-11-24 23:18:35
424,46,Male,Sunglasses,Accessories,33,New York,M,Lavender,Spring,4.3,Yes,Next Day Air,No,No,5,Debit Card,Bi-Weekly,2025-11-24 23:18:35
3460,68,Female,Sunglasses,Accessories,83,Ohio,S,Magenta,Winter,2.6,No,Express,Yes,No,7,Venmo,Annually,2025-11-24 23:18:35
2144,53,Male,Hat,Accessories,46,Arkansas,XL,Olive,Summer,3.4,No,Free Shipping,Yes,Yes,22,Debit Card,Bi-Weekly,2025-11-24 23:18:35
1937,70,Male,Jeans,Clothing,40,Minnesota,L,Red,Summer,3.1,No,Express,Yes,Yes,14,Cash,Every 3 Months,2025-11-24 23:18:35
2041,69,Male,Hoodie,Clothing,27,South Carolina,L,Purple,Summer,3.4,No,Standard,No,Yes,4,Credit Card,Quarterly,2025-11-24 23:18:35
2169,23,Male,Sunglasses,Accessories,33,Connecticut,L,Olive,Summer,3.3,No,Express,Yes,Yes,27,Venmo,Quarterly,2025-11-24 23:18:35
147,52,Male,Sunglasses,Accessories,20,Colorado,M,Silver,Fall,3.0,Yes,Express,No,Yes,10,Bank Transfer,Fortnightly,2025-11-24 23:18:35
2651,20,Male,Sneakers,Footwear,27,Oregon,M,Peach,Spring,3.1,No,Standard,Yes,Yes,2,Bank Transfer,Every 3 Months,2025-11-24 23:18:35
2185,38,Male,Sweater,Clothing,94,Nevada,S,Violet,Winter,4.8,No,Next Day Air,Yes,No,37,Debit Card,Every 3 Months,2025-11-24 23:18:35
1484,39,Male,Sunglasses,Accessories,21,Massachusetts,M,Silver,Fall,4.1,No,2-Day Shipping,No,No,2,Cash,Bi-Weekly,2025-11-24 23:18:35
964,21,Male,Jeans,Clothing,22,South Carolina,L,Cyan,Fall,3.3,Yes,2-Day Shipping,No,No,5,PayPal,Weekly,2025-11-24 23:18:35
1644,38,Male,Scarf,Accessories,77,Ohio,L,Pink,Summer,3.9,No,2-Day Shipping,Yes,Yes,6,PayPal,Monthly,2025-11-24 23:18:35
2300,64,Male,Coat,Outerwear,57,Idaho,M,Violet,Summer,3.7,No,Store Pickup,No,No,48,Credit Card,Every 3 Months,2025-11-24 23:18:35
1920,34,Male,Backpack,Accessories,24,Virginia,XL,Brown,Summer,4.9,No,2-Day Shipping,Yes,No,4,Debit Card,Bi-Weekly,2025-11-24 23:18:35
569,44,Male,Dress,Clothing,21,Utah,M,Yellow,Summer,4.4,Yes,Next Day Air,Yes,No,43,Cash,Monthly,2025-11-24 23:18:35
1123,70,Male,Handbag,Accessories,62,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,2025-11-24 23:18:35
372,27,Male,Sandals,Footwear,66,North Carolina,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,No,50,Bank Transfer,Monthly,2025-11-24 23:18:35
1375,22,Male,T-shirt,Clothing,67,New York,XL,Violet,Fall,3.1,No,Free Shipping,Yes,Yes,18,Bank Transfer,Quarterly,2025-11-24 23:18:35
3243,45,Female,Socks,Clothing,74,Oregon,S,Beige,Fall,2.8,No,Express,No,No,17,Venmo,Weekly,2025-11-24 23:18:35
3628,39,Female,Handbag,Accessories,32,Delaware,L,Yellow,Spring,4.2,No,Express,No,No,50,Cash,Every 3 Months,2025-11-24 23:18:35
2998,41,Female,Sunglasses,Accessories,45,Idaho,M,Pink,Winter,4.3,No,Store Pickup,No,Yes,27,Credit Card,Every 3 Months,2025-11-24 23:18:35
2602,61,Male,Boots,Footwear,56,Mississippi,L,Silver,Summer,4.3,No,Express,No,Yes,50,Debit Card,Monthly,2025-11-24 23:18:35
2000,39,Male,Jewelry,Accessories,55,Tennessee,L,Beige,Spring,3.1,No,Next Day Air,Yes,No,12,Venmo,Monthly,2025-11-24 23:18:35
3898,46,Female,Socks,Clothing,80,New Jersey,S,Turquoise,Spring,2.5,No,Free Shipping,Yes,No,22,Cash,Quarterly,2025-11-24 23:18:35
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,2025-11-24 23:18:35
