Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
1640,41,Male,Coat,Outerwear,27,Missouri,L,Green,Winter,2.9,No,2-Day Shipping,No,No,26,Cash,Annually,2025-12-01 18:15:12
1185,63,Male,Shoes,Footwear,40,South Carolina,M,Gold,Fall,3.6,No,Express,Yes,No,31,Cash,Annually,2025-12-01 18:15:12
630,26,Male,Jeans,Clothing,59,Vermont,M,Blue,Winter,3.4,Yes,Standard,No,Yes,21,PayPal,Annually,2025-12-01 18:15:12
2230,70,Male,Boots,Footwear,71,Minnesota,L,Magenta,Winter,2.6,No,2-Day Shipping,No,No,9,Cash,Monthly,2025-12-01 18:15:12
3050,40,Female,Jewelry,Accessories,96,Utah,XL,Indigo,Fall,4.5,No,2-Day Shipping,No,No,7,Cash,Bi-Weekly,2025-12-01 18:15:12
2083,41,Male,Shirt,Clothing,57,Arkansas,L,Beige,Winter,3.5,No,Free Shipping,Yes,Yes,11,Venmo,Every 3 Months,2025-12-01 18:15:12
3368,44,Female,Boots,Footwear,21,Tennessee,L,Indigo,Fall,4.6,No,2-Day Shipping,No,No,25,Venmo,Fortnightly,2025-12-01 18:15:12
14,65,Male,Pants,Clothing,33,New Hampshire,XL,Magenta,Winter,3.7,Yes,Standard,No,Yes,14,Credit Card,Weekly,2025-12-01 18:15:12
2033,46,Male,Shorts,Clothing,74,South Carolina,M,Lavender,Winter,3.2,No,Free Shipping,Yes,No,5,Bank Transfer,Annually,2025-12-01 18:15:12
1454,36,Male,Coat,Outerwear,44,Virginia,M,Cyan,Fall,2.5,No,Next Day Air,No,No,48,Venmo,Fortnightly,2025-12-01 18:15:12
3219,37,Female,Pants,Clothing,73,Florida,XL,Indigo,Winter,3.9,No,Next Day Air,No,No,22,Venmo,Monthly,2025-12-01 18:15:12
2246,49,Male,Backpack,Accessories,96,Delaware,L,Yellow,Winter,4.3,No,Free Shipping,No,No,16,Debit Card,Fortnightly,2025-12-01 18:15:12
497,30,Male,Handbag,Accessories,88,California,L,Peach,Spring,3.5,Yes,2-Day Shipping,Yes,No,48,Bank Transfer,Fortnightly,2025-12-01 18:15:12
3091,29,Female,Pants,Clothing,82,Texas,S,Lavender,Summer,2.9,No,Express,No,No,13,Bank Transfer,Quarterly,2025-12-01 18:15:12
2279,61,Male,Pants,Clothing,31,Maryland,M,Silver,Winter,4.9,No,2-Day Shipping,No,No,4,Bank Transfer,Every 3 Months,2025-12-01 18:15:12
2936,58,Female,Shoes,Footwear,61,North Carolina,M,Red,Summer,4.6,No,Store Pickup,Yes,Yes,26,Cash,Weekly,2025-12-01 18:15:12
878,64,Male,Scarf,Accessories,99,Nebraska,M,Lavender,Spring,5.0,Yes,2-Day Shipping,Yes,No,7,Cash,Every 3 Months,2025-12-01 18:15:12
466,54,Male,Sneakers,Footwear,40,Oklahoma,L,Violet,Winter,3.1,Yes,Store Pickup,No,Yes,38,Bank Transfer,Quarterly,2025-12-01 18:15:12
3218,44,Female,Skirt,Clothing,28,Oregon,M,Gray,Spring,4.3,No,Store Pickup,Yes,No,45,Debit Card,Weekly,2025-12-01 18:15:12
1638,35,Male,Sandals,Footwear,32,Massachusetts,S,Olive,Winter,2.9,No,Express,No,No,17,Venmo,Fortnightly,2025-12-01 18:15:12
2597,63,Male,Scarf,Accessories,84,Louisiana,L,Cyan,Spring,3.5,No,Store Pickup,No,No,42,Venmo,Monthly,2025-12-01 18:15:12
493,50,Male,Shirt,Clothing,70,Michigan,M,Brown,Fall,2.6,Yes,Free Shipping,Yes,No,7,Credit Card,Weekly,2025-12-01 18:15:12
2308,28,Male,Shoes,Footwear,89,Missouri,L,Silver,Spring,4.6,No,Store Pickup,Yes,No,16,Cash,Annually,2025-12-01 18:15:12
1828,20,Male,Sweater,Clothing,93,Vermont,M,Orange,Summer,3.9,No,Free Shipping,No,No,18,PayPal,Weekly,2025-12-01 18:15:12
637,41,Male,Sneakers,Footwear,62,Wisconsin,L,Peach,Fall,3.4,Yes,Next Day Air,Yes,No,40,Venmo,Every 3 Months,2025-12-01 18:15:12
841,42,Male,Shorts,Clothing,76,Alabama,S,Cyan,Spring,2.7,Yes,Free Shipping,No,No,24,Bank Transfer,Weekly,2025-12-01 18:15:12
813,64,Male,Jacket,Outerwear,60,Alaska,L,Brown,Summer,2.6,Yes,Next Day Air,No,No,44,PayPal,Weekly,2025-12-01 18:15:12
3788,37,Female,Sunglasses,Accessories,34,New York,M,Olive,Winter,3.3,No,Store Pickup,No,Yes,7,PayPal,Every 3 Months,2025-12-01 18:15:12
3040,59,Female,Jeans,Clothing,97,Alabama,L,Blue,Summer,2.9,No,Express,Yes,No,18,PayPal,Bi-Weekly,2025-12-01 18:15:12
546,33,Male,Sweater,Clothing,46,Alabama,M,Peach,Summer,2.7,Yes,Free Shipping,No,No,13,Credit Card,Annually,2025-12-01 18:15:12
2333,36,Male,Jeans,Clothing,53,South Carolina,S,Pink,Winter,4.7,No,2-Day Shipping,Yes,Yes,30,Debit Card,Monthly,2025-12-01 18:15:12
1825,58,Male,Scarf,Accessories,24,Illinois,M,Beige,Winter,3.0,No,Free Shipping,No,Yes,24,Debit Card,Monthly,2025-12-01 18:15:12
3400,40,Female,Sandals,Footwear,21,Montana,L,Silver,Summer,4.6,No,Standard,Yes,No,32,Bank Transfer,Annually,2025-12-01 18:15:12
364,55,Male,T-shirt,Clothing,23,Florida,M,Pink,Spring,2.9,Yes,Standard,Yes,No,7,Debit Card,Fortnightly,2025-12-01 18:15:12
2287,67,Male,Shirt,Clothing,40,South Dakota,S,Blue,Spring,3.6,No,2-Day Shipping,Yes,No,22,Debit Card,Quarterly,2025-12-01 18:15:12
246,49,Male,Handbag,Accessories,24,Rhode Island,M,Turquoise,Summer,4.4,Yes,Free Shipping,Yes,No,13,PayPal,Fortnightly,2025-12-01 18:15:12
1080,18,Male,Sneakers,Footwear,46,Oklahoma,L,Gold,Summer,3.4,No,Next Day Air,No,No,31,Credit Card,Monthly,2025-12-01 18:15:12
2906,58,Female,Pants,Clothing,32,New York,L,Yellow,Spring,3.7,No,2-Day Shipping,No,Yes,11,Debit Card,Fortnightly,2025-12-01 18:15:12
126,49,Male,Coat,Outerwear,21,California,M,Maroon,Fall,3.7,Yes,Standard,No,No,1,Venmo,Every 3 Months,2025-12-01 18:15:12
3415,27,Female,Sunglasses,Accessories,33,Connecticut,S,Silver,Summer,4.8,No,Standard,Yes,No,32,PayPal,Quarterly,2025-12-01 18:15:12
3438,22,Female,Gloves,Accessories,34,Oklahoma,XL,White,Fall,3.0,No,Standard,No,Yes,46,Cash,Annually,2025-12-01 18:15:12
445,48,Male,Dress,Clothing,20,California,M,Red,Summer,4.3,Yes,Store Pickup,Yes,Yes,31,Debit Card,Annually,2025-12-01 18:15:12
3867,58,Female,Sandals,Footwear,41,Alaska,M,Silver,Winter,3.5,No,Store Pickup,Yes,No,15,Cash,Fortnightly,2025-12-01 18:15:12
3094,29,Female,Sandals,Footwear,93,Pennsylvania,L,Green,Fall,4.2,No,Next Day Air,No,No,18,Credit Card,Every 3 Months,2025-12-01 18:15:12
2359,53,Male,Gloves,Accessories,66,Texas,M,Brown,Winter,4.7,No,Standard,Yes,No,43,Credit Card,Quarterly,2025-12-01 18:15:12
3432,46,Female,Jewelry,Accessories,76,New Mexico,M,Orange,Winter,2.8,No,Next Day Air,Yes,No,2,Credit Card,Annually,2025-12-01 18:15:12
1024,61,Male,Jacket,Outerwear,50,Maine,M,Beige,Fall,2.5,Yes,Free Shipping,No,No,1,Cash,Every 3 Months,2025-12-01 18:15:12
3660,27,Female,Jeans,Clothing,37,Illinois,M,Violet,Summer,3.9,No,2-Day Shipping,No,Yes,12,Cash,Annually,2025-12-01 18:15:12
2009,57,Male,Skirt,Clothing,35,Florida,M,Purple,Spring,3.8,No,Express,No,Yes,30,Cash,Every 3 Months,2025-12-01 18:15:12
363,53,Male,Belt,Accessories,94,Texas,L,Turquoise,Spring,3.8,Yes,Standard,No,Yes,25,Debit Card,Fortnightly,2025-12-01 18:15:12
