Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2936,58,Female,Shoes,Footwear,61,North Carolina,M,Red,Summer,4.6,No,Store Pickup,Yes,Yes,26,Cash,Weekly,2025-12-02 02:23:00
2404,64,Male,Shorts,Clothing,73,Missouri,L,Olive,Spring,3.0,No,Next Day Air,No,Yes,32,Debit Card,Weekly,2025-12-02 02:23:00
2075,36,Male,Socks,Clothing,91,Florida,S,Turquoise,Spring,3.1,No,Standard,No,No,48,Credit Card,Fortnightly,2025-12-02 02:23:00
2036,53,Male,Blouse,Clothing,38,Oklahoma,S,Blue,Winter,3.1,No,Express,Yes,No,36,Cash,Weekly,2025-12-02 02:23:00
3234,45,Female,Hat,Accessories,25,Indiana,M,Green,Winter,4.4,No,Free Shipping,No,No,17,PayPal,Bi-Weekly,2025-12-02 02:23:00
1572,28,Male,Socks,Clothing,83,Colorado,S,Violet,Spring,4.0,No,Next Day Air,No,No,12,Debit Card,Fortnightly,2025-12-02 02:23:00
434,49,Male,Backpack,Accessories,84,Alabama,M,Silver,Spring,3.2,Yes,Standard,No,No,48,Bank Transfer,Fortnightly,2025-12-02 02:23:00
2749,24,Female,Jacket,Outerwear,98,Virginia,L,Turquoise,Spring,3.0,No,Free Shipping,No,No,16,Venmo,Annually,2025-12-02 02:23:00
1979,45,Male,Backpack,Accessories,40,Massachusetts,M,Turquoise,Spring,4.2,No,Standard,No,No,14,Cash,Quarterly,2025-12-02 02:23:00
781,34,Male,Handbag,Accessories,45,New York,L,Green,Winter,4.5,Yes,Express,Yes,Yes,25,PayPal,Quarterly,2025-12-02 02:23:00
1642,50,Male,Dress,Clothing,29,Colorado,M,Red,Fall,4.8,No,Store Pickup,Yes,No,33,Credit Card,Every 3 Months,2025-12-02 02:23:00
3182,31,Female,Boots,Footwear,30,Montana,XL,Olive,Summer,3.0,No,Free Shipping,No,Yes,4,Credit Card,Every 3 Months,2025-12-02 02:23:00
3436,68,Female,Scarf,Accessories,77,Montana,L,Orange,Fall,4.5,No,Next Day Air,Yes,No,23,Debit Card,Bi-Weekly,2025-12-02 02:23:00
1055,18,Male,Skirt,Clothing,67,Arkansas,S,Violet,Winter,2.6,No,Store Pickup,No,Yes,37,PayPal,Quarterly,2025-12-02 02:23:00
1092,44,Male,Pants,Clothing,58,North Carolina,S,Beige,Summer,3.2,No,Express,No,Yes,29,Bank Transfer,Fortnightly,2025-12-02 02:23:00
2134,21,Male,Jeans,Clothing,92,Maine,L,Maroon,Spring,3.0,No,Standard,No,No,46,Cash,Annually,2025-12-02 02:23:00
