Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
555,56,Male,Socks,Clothing,100,Minnesota,L,Peach,Summer,3.9,Yes,Store Pickup,Yes,Yes,21,Venmo,Weekly,2025-11-24 23:18:32
1413,25,Male,Sandals,Footwear,84,Michigan,M,Silver,Fall,3.5,No,Standard,Yes,No,19,PayPal,Annually,2025-11-24 23:18:32
135,43,Male,Hat,Accessories,94,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,2025-11-24 23:18:32
1140,58,Male,Coat,Outerwear,53,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,2025-11-24 23:18:32
1511,55,Male,Sneakers,Footwear,63,Maryland,L,Violet,Spring,3.3,No,Express,Yes,Yes,40,Debit Card,Annually,2025-11-24 23:18:32
2600,63,Male,Sandals,Footwear,94,Vermont,XL,Turquoise,Summer,4.0,No,Next Day Air,No,Yes,3,Venmo,Monthly,2025-11-24 23:18:32
756,66,Male,Sandals,Footwear,73,Florida,S,Peach,Spring,4.6,Yes,Free Shipping,No,No,49,PayPal,Weekly,2025-11-24 23:18:32
1949,54,Male,Shoes,Footwear,97,Connecticut,L,Black,Fall,3.2,No,2-Day Shipping,Yes,Yes,28,Debit Card,Bi-Weekly,2025-11-24 23:18:32
1055,18,Male,Shirt,Clothing,50,Arkansas,M,Peach,Fall,4.8,No,Next Day Air,Yes,Yes,31,Venmo,Quarterly,2025-11-24 23:18:32
1535,55,Male,Hoodie,Clothing,51,Wyoming,S,Olive,Winter,3.8,No,2-Day Shipping,Yes,No,25,Bank Transfer,Fortnightly,2025-11-24 23:18:32
2541,24,Male,Jewelry,Accessories,36,New Jersey,M,Charcoal,Winter,4.1,No,Free Shipping,No,Yes,16,Debit Card,Quarterly,2025-11-24 23:18:32
623,69,Male,Jeans,Clothing,81,Georgia,M,Violet,Summer,4.1,Yes,Store Pickup,Yes,Yes,16,Venmo,Fortnightly,2025-11-24 23:18:32
2450,26,Male,Blouse,Clothing,99,Alabama,S,Violet,Winter,4.6,No,Next Day Air,Yes,No,11,Cash,Fortnightly,2025-11-24 23:18:32
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly,2025-11-24 23:18:32
