Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2452,41,Male,Scarf,Accessories,90,Oklahoma,M,Olive,Spring,4.7,No,Store Pickup,Yes,Yes,10,Credit Card,Monthly,2025-12-01 18:14:27
498,43,Male,Handbag,Accessories,83,Oklahoma,S,Blue,Summer,4.6,Yes,2-Day Shipping,No,Yes,37,Venmo,Weekly,2025-12-01 18:14:27
3517,34,Female,Handbag,Accessories,85,South Carolina,S,Magenta,Spring,4.5,No,Express,Yes,No,38,Cash,Bi-Weekly,2025-12-01 18:14:27
2271,27,Male,T-shirt,Clothing,28,Georgia,M,Lavender,Spring,4.6,No,Store Pickup,No,No,4,Venmo,Weekly,2025-12-01 18:14:27
2829,25,Female,Shirt,Clothing,73,Tennessee,L,Peach,Spring,3.9,No,Standard,Yes,No,5,Cash,Quarterly,2025-12-01 18:14:27
1402,23,Male,Blouse,Clothing,61,Indiana,M,Silver,Winter,4.7,No,Store Pickup,No,No,35,Venmo,Weekly,2025-12-01 18:14:27
956,55,Male,Dress,Clothing,75,Mississippi,L,Lavender,Summer,3.4,Yes,Free Shipping,Yes,Yes,4,PayPal,Monthly,2025-12-01 18:14:27
3191,41,Female,Hoodie,Clothing,59,California,S,Indigo,Fall,3.6,No,2-Day Shipping,No,No,47,Venmo,Fortnightly,2025-12-01 18:14:27
280,23,Male,Shorts,Clothing,32,Arkansas,L,Gold,Spring,3.4,Yes,Next Day Air,No,Yes,48,Credit Card,Monthly,2025-12-01 18:14:27
3875,70,Female,Shorts,Clothing,52,Nevada,L,Teal,Winter,4.5,No,Free Shipping,No,No,45,Cash,Bi-Weekly,2025-12-01 18:14:27
3031,43,Female,Sneakers,Footwear,24,Maryland,XL,Purple,Spring,2.6,No,2-Day Shipping,No,No,23,Credit Card,Weekly,2025-12-01 18:14:27
2029,29,Male,T-shirt,Clothing,40,Ohio,S,Yellow,Summer,5.0,No,2-Day Shipping,Yes,No,29,Bank Transfer,Bi-Weekly,2025-12-01 18:14:27
338,32,Male,Shoes,Footwear,20,New Mexico,M,Turquoise,Summer,4.7,Yes,Express,No,No,35,Cash,Annually,2025-12-01 18:14:27
209,57,Male,T-shirt,Clothing,38,Wisconsin,S,Lavender,Summer,3.7,Yes,Free Shipping,Yes,No,45,Cash,Monthly,2025-12-01 18:14:27
3817,29,Female,Skirt,Clothing,83,Maryland,M,Orange,Winter,3.0,No,Express,Yes,No,13,Credit Card,Fortnightly,2025-12-01 18:14:27
77,50,Male,T-shirt,Clothing,31,Delaware,M,Cyan,Summer,4.5,Yes,2-Day Shipping,No,No,22,Cash,Monthly,2025-12-01 18:14:27
1487,25,Male,Pants,Clothing,73,Idaho,XL,Cyan,Winter,3.6,No,Standard,No,No,41,Debit Card,Every 3 Months,2025-12-01 18:14:27
205,24,Male,Sunglasses,Accessories,68,Arizona,M,Lavender,Spring,2.6,Yes,2-Day Shipping,No,No,27,Cash,Bi-Weekly,2025-12-01 18:14:27
2392,42,Male,Sandals,Footwear,69,Michigan,M,Maroon,Spring,3.5,No,Standard,No,Yes,18,Debit Card,Quarterly,2025-12-01 18:14:27
3516,19,Female,Sunglasses,Accessories,97,South Dakota,S,Maroon,Winter,4.5,No,2-Day Shipping,Yes,Yes,43,Venmo,Bi-Weekly,2025-12-01 18:14:27
