Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2986,46,Female,Backpack,Accessories,73,Hawaii,L,Maroon,Fall,3.6,No,Free Shipping,No,No,36,Bank Transfer,Bi-Weekly,2025-12-02 00:36:12
861,26,Male,Coat,Outerwear,46,South Carolina,XL,Peach,Fall,4.4,Yes,Store Pickup,Yes,No,15,Bank Transfer,Monthly,2025-12-02 00:36:12
915,43,Male,Coat,Outerwear,85,Washington,M,Red,Fall,4.3,Yes,Free Shipping,Yes,No,24,Credit Card,Every 3 Months,2025-12-02 00:36:12
2078,64,Male,Dress,Clothing,37,Nebraska,S,Lavender,Summer,3.9,No,Express,No,Yes,8,Credit Card,Annually,2025-12-02 00:36:12
1359,19,Male,Dress,Clothing,61,Nebraska,XL,Charcoal,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Every 3 Months,2025-12-02 00:36:12
150,38,Male,Scarf,Accessories,30,Delaware,L,Silver,Spring,3.4,Yes,Express,No,Yes,32,Bank Transfer,Monthly,2025-12-02 00:36:12
834,43,Male,Jewelry,Accessories,97,Oklahoma,L,Gold,Fall,3.3,Yes,Free Shipping,Yes,Yes,17,Credit Card,Annually,2025-12-02 00:36:12
3443,28,Female,Backpack,Accessories,51,Michigan,XL,Olive,Fall,3.3,No,Free Shipping,Yes,Yes,5,Bank Transfer,Weekly,2025-12-02 00:36:12
3808,38,Female,Blouse,Clothing,39,Michigan,L,Peach,Spring,2.9,No,Next Day Air,No,No,36,PayPal,Annually,2025-12-02 00:36:12
3325,37,Female,Boots,Footwear,83,Missouri,M,Charcoal,Winter,3.9,No,Store Pickup,Yes,Yes,21,Debit Card,Weekly,2025-12-02 00:36:12
1606,70,Male,Sandals,Footwear,94,Connecticut,L,Magenta,Winter,3.0,No,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,2025-12-02 00:36:12
1406,33,Male,Sweater,Clothing,39,New Hampshire,L,Beige,Spring,2.6,No,Standard,No,No,46,Cash,Monthly,2025-12-02 00:36:12
2722,19,Female,Dress,Clothing,22,Minnesota,L,Indigo,Spring,3.2,No,Store Pickup,No,Yes,13,Debit Card,Fortnightly,2025-12-02 00:36:12
1781,67,Male,Jeans,Clothing,51,North Dakota,M,Silver,Winter,3.9,No,Free Shipping,No,No,36,Venmo,Weekly,2025-12-02 00:36:12
936,58,Male,Sweater,Clothing,95,Ohio,M,Turquoise,Summer,3.3,Yes,Express,No,No,30,Debit Card,Fortnightly,2025-12-02 00:36:12
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,2025-12-02 00:36:12
1684,23,Male,Jeans,Clothing,46,Arkansas,XL,Indigo,Fall,4.0,No,Next Day Air,Yes,No,18,Credit Card,Quarterly,2025-12-02 00:36:12
3144,68,Female,Coat,Outerwear,29,Arizona,M,Beige,Summer,4.9,No,Standard,Yes,Yes,10,PayPal,Quarterly,2025-12-02 00:36:12
1639,68,Male,Belt,Accessories,20,Tennessee,L,Green,Summer,3.0,No,Standard,No,No,28,Venmo,Weekly,2025-12-02 00:36:12
1520,50,Male,Shirt,Clothing,25,Texas,S,Brown,Fall,2.6,No,Free Shipping,No,No,48,Cash,Weekly,2025-12-02 00:36:12
885,67,Male,Sneakers,Footwear,32,Hawaii,S,Gray,Spring,4.1,Yes,Free Shipping,No,Yes,20,Credit Card,Weekly,2025-12-02 00:36:12
2267,20,Male,Jeans,Clothing,61,Missouri,L,Green,Winter,2.8,No,Express,Yes,No,34,Bank Transfer,Weekly,2025-12-02 00:36:12
5,45,Male,Blouse,Clothing,49,Oregon,M,Turquoise,Spring,2.7,Yes,Free Shipping,Yes,Yes,31,PayPal,Annually,2025-12-02 00:36:12
2080,32,Male,Sandals,Footwear,71,Montana,L,White,Summer,3.4,No,Express,Yes,Yes,6,Bank Transfer,Quarterly,2025-12-02 00:36:12
2666,70,Female,Sneakers,Footwear,26,Louisiana,L,Gray,Summer,3.1,No,Free Shipping,No,No,47,Debit Card,Weekly,2025-12-02 00:36:12
1053,60,Male,Pants,Clothing,97,Virginia,S,Olive,Winter,3.4,Yes,Store Pickup,Yes,Yes,29,Venmo,Fortnightly,2025-12-02 00:36:12
434,49,Male,Backpack,Accessories,84,Alabama,M,Silver,Spring,3.2,Yes,Standard,No,No,48,Bank Transfer,Fortnightly,2025-12-02 00:36:12
787,70,Male,Belt,Accessories,47,Indiana,M,Indigo,Summer,4.1,Yes,Express,Yes,No,39,Cash,Every 3 Months,2025-12-02 00:36:12
1187,63,Male,Handbag,Accessories,57,Indiana,L,Magenta,Summer,3.1,No,Express,Yes,No,40,Debit Card,Annually,2025-12-02 00:36:12
2471,55,Male,Socks,Clothing,67,Arizona,S,Yellow,Fall,3.6,No,Express,Yes,No,1,Cash,Fortnightly,2025-12-02 00:36:12
2600,63,Male,Hoodie,Clothing,74,Vermont,M,Brown,Spring,3.6,No,Express,No,No,50,Credit Card,Monthly,2025-12-02 00:36:12
1871,43,Male,Jeans,Clothing,29,Wyoming,M,Green,Fall,4.9,No,Express,Yes,No,11,Credit Card,Fortnightly,2025-12-02 00:36:12
2672,37,Female,Sandals,Footwear,68,Alabama,L,Cyan,Summer,3.1,No,Store Pickup,No,No,27,Cash,Every 3 Months,2025-12-02 00:36:12
872,47,Male,Sunglasses,Accessories,81,Hawaii,M,Red,Spring,3.1,Yes,Express,Yes,Yes,25,PayPal,Quarterly,2025-12-02 00:36:12
2351,57,Male,Socks,Clothing,31,Hawaii,XL,Lavender,Spring,4.7,No,Standard,Yes,No,16,PayPal,Annually,2025-12-02 00:36:12
2244,56,Male,Shirt,Clothing,21,Massachusetts,M,Teal,Winter,3.7,No,2-Day Shipping,No,No,13,Debit Card,Annually,2025-12-02 00:36:12
1773,58,Male,Coat,Outerwear,46,Hawaii,L,Lavender,Winter,3.4,No,Standard,No,No,47,Bank Transfer,Annually,2025-12-02 00:36:12
3300,45,Female,Hat,Accessories,83,South Dakota,S,Purple,Winter,2.7,No,Express,Yes,Yes,45,PayPal,Monthly,2025-12-02 00:36:12
273,48,Male,Hoodie,Clothing,36,Oregon,XL,Red,Fall,3.1,Yes,Store Pickup,Yes,No,37,Credit Card,Bi-Weekly,2025-12-02 00:36:12
46,50,Male,Hoodie,Clothing,23,Tennessee,L,Beige,Fall,4.2,Yes,Store Pickup,No,No,35,Debit Card,Annually,2025-12-02 00:36:12
1695,20,Male,Jewelry,Accessories,66,Mississippi,M,Violet,Winter,3.4,No,Standard,No,No,23,Cash,Fortnightly,2025-12-02 00:36:12
3730,28,Female,Skirt,Clothing,63,Rhode Island,M,Peach,Summer,3.7,No,Store Pickup,No,No,19,Bank Transfer,Quarterly,2025-12-02 00:36:12
351,42,Male,Sweater,Clothing,89,Kentucky,L,Brown,Spring,4.9,Yes,2-Day Shipping,No,No,28,Bank Transfer,Fortnightly,2025-12-02 00:36:12
2967,52,Female,Belt,Accessories,29,Oklahoma,M,Gold,Summer,3.3,No,Express,Yes,No,7,Debit Card,Every 3 Months,2025-12-02 00:36:12
2118,27,Male,Skirt,Clothing,89,Colorado,L,Gray,Spring,4.8,No,2-Day Shipping,No,Yes,12,PayPal,Annually,2025-12-02 00:36:12
3010,62,Female,Skirt,Clothing,73,Louisiana,L,Yellow,Fall,4.0,No,Free Shipping,No,Yes,36,Debit Card,Fortnightly,2025-12-02 00:36:12
2262,58,Male,Socks,Clothing,36,South Carolina,S,Yellow,Winter,4.6,No,Store Pickup,Yes,No,5,Cash,Fortnightly,2025-12-02 00:36:12
776,49,Male,Scarf,Accessories,98,Kentucky,XL,Peach,Winter,4.9,Yes,Next Day Air,Yes,No,13,Bank Transfer,Monthly,2025-12-02 00:36:12
3576,61,Female,Belt,Accessories,94,Kentucky,L,Orange,Winter,3.3,No,Standard,No,No,4,Credit Card,Bi-Weekly,2025-12-02 00:36:12
3563,47,Female,Dress,Clothing,81,Maryland,S,Purple,Summer,3.8,No,Next Day Air,Yes,Yes,24,Debit Card,Weekly,2025-12-02 00:36:12
