Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
308,29,Male,Jacket,Outerwear,32,Florida,L,Pink,Fall,4.8,Yes,2-Day Shipping,No,No,48,Bank Transfer,Every 3 Months,2025-12-05 22:21:18
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,Yes,10,Venmo,Every 3 Months,2025-12-05 22:21:18
1102,30,Male,Belt,Accessories,98,Delaware,L,Peach,Spring,5.0,No,Next Day Air,Yes,No,13,Cash,Fortnightly,2025-12-05 22:21:18
2743,27,Female,Jeans,Clothing,43,Texas,M,Magenta,Summer,2.9,No,Next Day Air,No,No,47,Cash,Annually,2025-12-05 22:21:18
337,36,Male,Sunglasses,Accessories,40,Rhode Island,M,Red,Fall,3.9,Yes,Store Pickup,No,No,37,Venmo,Annually,2025-12-05 22:21:18
89,33,Male,T-shirt,Clothing,64,Wyoming,L,Gray,Summer,3.7,Yes,Express,No,Yes,34,Credit Card,Monthly,2025-12-05 22:21:18
2033,46,Male,Blouse,Clothing,25,South Carolina,S,Red,Fall,4.3,No,Next Day Air,Yes,No,35,Cash,Annually,2025-12-05 22:21:18
2810,66,Female,Sunglasses,Accessories,84,Arkansas,M,Pink,Summer,4.5,No,Free Shipping,Yes,No,7,Debit Card,Quarterly,2025-12-05 22:21:18
365,62,Male,Belt,Accessories,84,North Dakota,M,Blue,Spring,3.9,Yes,Free Shipping,Yes,No,50,Credit Card,Every 3 Months,2025-12-05 22:21:18
2002,51,Male,Sneakers,Footwear,100,Wyoming,XL,Peach,Summer,4.1,No,2-Day Shipping,Yes,No,42,Cash,Fortnightly,2025-12-05 22:21:18
931,26,Male,Sunglasses,Accessories,100,Hawaii,S,Turquoise,Winter,3.7,Yes,Next Day Air,Yes,No,9,Debit Card,Bi-Weekly,2025-12-05 22:21:18
1555,64,Male,Shirt,Clothing,75,Utah,M,Blue,Summer,3.4,No,2-Day Shipping,No,No,50,PayPal,Bi-Weekly,2025-12-05 22:21:18
1589,48,Male,Hat,Accessories,29,Vermont,S,Green,Summer,4.0,No,Express,No,Yes,3,PayPal,Monthly,2025-12-05 22:21:18
1089,49,Male,Sneakers,Footwear,61,Louisiana,M,Teal,Winter,3.0,No,Free Shipping,No,Yes,47,Debit Card,Weekly,2025-12-05 22:21:18
1984,59,Male,Dress,Clothing,87,Georgia,S,Maroon,Winter,3.7,No,Free Shipping,Yes,No,4,Venmo,Quarterly,2025-12-05 22:21:18
