Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
944,32,Male,Scarf,Accessories,74,Oklahoma,S,Purple,Spring,4.9,Yes,Free Shipping,No,Yes,20,Debit Card,Fortnightly,2025-12-02 16:49:55
3170,35,Female,Hat,Accessories,38,Georgia,S,Gray,Summer,3.3,No,Free Shipping,Yes,No,47,Venmo,Weekly,2025-12-02 16:49:55
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,Next Day Air,Yes,Yes,24,Credit Card,Weekly,2025-12-02 16:49:55
2712,30,Female,Jacket,Outerwear,64,Nebraska,L,Black,Fall,5.0,No,Free Shipping,Yes,No,26,Credit Card,Monthly,2025-12-02 16:49:55
602,32,Male,Belt,Accessories,52,West Virginia,M,White,Fall,2.5,Yes,2-Day Shipping,No,Yes,39,PayPal,Fortnightly,2025-12-02 16:49:55
3870,26,Female,Hat,Accessories,48,Arizona,L,White,Summer,4.9,No,Next Day Air,Yes,No,31,Venmo,Annually,2025-12-02 16:49:55
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly,2025-12-02 16:49:55
1349,19,Male,Jacket,Outerwear,92,Nebraska,XL,Lavender,Fall,4.6,No,Store Pickup,No,Yes,38,Credit Card,Fortnightly,2025-12-02 16:49:55
1280,63,Male,Hat,Accessories,36,Maryland,S,Purple,Summer,3.8,No,Express,Yes,Yes,19,Venmo,Annually,2025-12-02 16:49:55
377,51,Male,Shirt,Clothing,100,South Carolina,M,Purple,Spring,3.5,Yes,Next Day Air,Yes,No,6,Venmo,Bi-Weekly,2025-12-02 16:49:55
346,48,Male,Hoodie,Clothing,93,Wyoming,M,Charcoal,Spring,4.2,Yes,Store Pickup,No,Yes,11,Debit Card,Annually,2025-12-02 16:49:55
1305,64,Male,Sneakers,Footwear,66,Montana,M,Olive,Summer,4.3,No,Free Shipping,Yes,No,37,Credit Card,Every 3 Months,2025-12-02 16:49:55
491,57,Male,Backpack,Accessories,44,Colorado,M,Pink,Winter,5.0,Yes,Free Shipping,No,No,27,Credit Card,Monthly,2025-12-02 16:49:55
2965,44,Female,Coat,Outerwear,25,Ohio,S,White,Fall,3.8,No,2-Day Shipping,No,No,13,Venmo,Fortnightly,2025-12-02 16:49:55
2523,20,Male,Boots,Footwear,91,Massachusetts,M,Magenta,Summer,4.4,No,2-Day Shipping,Yes,No,37,Debit Card,Weekly,2025-12-02 16:49:55
1004,56,Male,Sunglasses,Accessories,31,Ohio,S,Green,Spring,4.5,Yes,Standard,No,No,31,Venmo,Bi-Weekly,2025-12-02 16:49:55
1197,30,Male,Belt,Accessories,94,North Dakota,L,Green,Spring,4.5,No,Express,Yes,No,42,Debit Card,Bi-Weekly,2025-12-02 16:49:55
2931,38,Female,Jeans,Clothing,21,Mississippi,L,Blue,Fall,4.6,No,2-Day Shipping,No,No,6,Bank Transfer,Monthly,2025-12-02 16:49:55
2931,38,Female,T-shirt,Clothing,50,Mississippi,M,Orange,Spring,4.0,No,Free Shipping,No,No,14,Venmo,Monthly,2025-12-02 16:49:55
2594,36,Male,Skirt,Clothing,52,Colorado,XL,White,Spring,3.8,No,Store Pickup,No,No,41,PayPal,Every 3 Months,2025-12-02 16:49:55
3592,48,Female,Shirt,Clothing,41,South Dakota,S,Silver,Winter,3.3,No,Standard,No,No,25,Credit Card,Quarterly,2025-12-02 16:49:55
2377,21,Male,Hoodie,Clothing,73,Tennessee,L,Charcoal,Spring,4.2,No,Store Pickup,Yes,Yes,47,Debit Card,Weekly,2025-12-02 16:49:55
2455,32,Male,T-shirt,Clothing,46,Alaska,L,Black,Fall,2.6,No,2-Day Shipping,No,No,43,Debit Card,Annually,2025-12-02 16:49:55
2248,34,Male,Hoodie,Clothing,35,Florida,XL,Yellow,Winter,3.6,No,2-Day Shipping,Yes,No,38,Bank Transfer,Annually,2025-12-02 16:49:55
620,19,Male,Handbag,Accessories,96,Nebraska,L,Indigo,Winter,2.6,Yes,Standard,No,No,2,Venmo,Every 3 Months,2025-12-02 16:49:55
2408,52,Male,Hoodie,Clothing,94,Illinois,L,Indigo,Fall,4.4,No,Express,No,No,30,PayPal,Bi-Weekly,2025-12-02 16:49:55
2785,33,Female,Socks,Clothing,43,Idaho,S,Red,Fall,3.0,No,2-Day Shipping,No,No,21,Credit Card,Every 3 Months,2025-12-02 16:49:55
104,54,Male,Hat,Accessories,70,West Virginia,XL,Pink,Spring,3.3,Yes,Express,Yes,No,30,Debit Card,Bi-Weekly,2025-12-02 16:49:55
1837,66,Male,Sneakers,Footwear,97,South Carolina,M,Turquoise,Fall,3.4,No,Express,Yes,No,25,Credit Card,Monthly,2025-12-02 16:49:55
3812,46,Female,Backpack,Accessories,44,Idaho,L,Violet,Winter,3.6,No,Store Pickup,No,No,23,Cash,Monthly,2025-12-02 16:49:55
3633,27,Female,Shorts,Clothing,30,Utah,L,Blue,Winter,4.8,No,Store Pickup,No,Yes,30,Bank Transfer,Quarterly,2025-12-02 16:49:55
2257,31,Male,Blouse,Clothing,22,California,M,Turquoise,Fall,5.0,No,Standard,No,No,33,Credit Card,Quarterly,2025-12-02 16:49:55
3357,39,Female,Sunglasses,Accessories,66,Tennessee,L,Beige,Fall,3.3,No,Express,Yes,Yes,47,Venmo,Bi-Weekly,2025-12-02 16:49:55
976,58,Male,Hoodie,Clothing,63,Washington,L,Purple,Winter,4.2,Yes,Standard,Yes,Yes,1,Venmo,Weekly,2025-12-02 16:49:55
3763,65,Female,Sandals,Footwear,57,New York,XL,Red,Summer,3.7,No,2-Day Shipping,No,Yes,1,Cash,Annually,2025-12-02 16:49:55
