Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2684,68,Female,Dress,Clothing,50,Montana,L,Violet,Summer,2.8,No,Free Shipping,Yes,Yes,6,PayPal,Fortnightly,2025-12-02 02:22:56
385,70,Male,Sunglasses,Accessories,32,California,M,Peach,Spring,4.3,Yes,2-Day Shipping,Yes,No,4,PayPal,Annually,2025-12-02 02:22:56
482,46,Male,Boots,Footwear,83,Wisconsin,M,Maroon,Winter,4.3,Yes,Standard,No,No,48,Venmo,Fortnightly,2025-12-02 02:22:56
1315,42,Male,Shoes,Footwear,79,Missouri,M,Turquoise,Summer,4.2,No,Express,No,No,6,Cash,Annually,2025-12-02 02:22:56
896,40,Male,Pants,Clothing,79,Mississippi,M,Red,Summer,4.8,Yes,Express,No,Yes,10,Cash,Quarterly,2025-12-02 02:22:56
3367,38,Female,Scarf,Accessories,53,North Carolina,XL,Brown,Summer,3.1,No,Free Shipping,Yes,Yes,48,Bank Transfer,Quarterly,2025-12-02 02:22:56
3592,48,Female,Shirt,Clothing,41,South Dakota,S,Silver,Winter,3.3,No,Standard,No,No,25,Credit Card,Quarterly,2025-12-02 02:22:56
755,36,Male,Hoodie,Clothing,41,North Carolina,M,Teal,Fall,3.0,Yes,Store Pickup,Yes,Yes,22,Venmo,Quarterly,2025-12-02 02:22:56
400,60,Male,Dress,Clothing,88,Idaho,L,Maroon,Fall,4.8,Yes,2-Day Shipping,No,Yes,42,Venmo,Monthly,2025-12-02 02:22:56
3185,61,Female,Handbag,Accessories,37,Hawaii,M,Peach,Summer,2.7,No,Express,No,No,3,Venmo,Quarterly,2025-12-02 02:22:56
2017,53,Male,Shoes,Footwear,47,Maine,S,Violet,Winter,3.4,No,Standard,No,No,20,Debit Card,Fortnightly,2025-12-02 02:22:56
1157,20,Male,Sandals,Footwear,63,Hawaii,S,Red,Spring,3.1,No,Standard,Yes,Yes,31,PayPal,Every 3 Months,2025-12-02 02:22:56
1647,58,Male,Backpack,Accessories,50,Nebraska,L,Magenta,Spring,4.6,No,Free Shipping,No,Yes,27,Debit Card,Every 3 Months,2025-12-02 02:22:56
3455,55,Female,Pants,Clothing,33,Louisiana,L,Maroon,Winter,4.9,No,Standard,No,No,20,Venmo,Bi-Weekly,2025-12-02 02:22:56
3240,33,Female,Blouse,Clothing,71,Colorado,M,Yellow,Fall,2.5,No,Next Day Air,Yes,Yes,37,Venmo,Monthly,2025-12-02 02:22:56
2554,69,Male,Jewelry,Accessories,25,Vermont,M,Maroon,Summer,4.5,No,Store Pickup,No,No,28,Venmo,Every 3 Months,2025-12-02 02:22:56
376,59,Male,Blouse,Clothing,90,Oklahoma,S,White,Fall,4.5,Yes,2-Day Shipping,Yes,No,41,Cash,Quarterly,2025-12-02 02:22:56
613,67,Male,Hat,Accessories,43,New Hampshire,L,Lavender,Fall,4.6,Yes,Express,Yes,Yes,33,Credit Card,Quarterly,2025-12-02 02:22:56
489,58,Male,Jacket,Outerwear,93,Maine,XL,Olive,Spring,3.3,Yes,Store Pickup,Yes,No,24,Bank Transfer,Weekly,2025-12-02 02:22:56
3407,57,Female,Coat,Outerwear,83,Nebraska,M,Turquoise,Spring,2.8,No,Next Day Air,Yes,No,5,PayPal,Quarterly,2025-12-02 02:22:56
2674,67,Female,Handbag,Accessories,95,Nevada,L,Peach,Winter,4.9,No,Store Pickup,Yes,Yes,14,Venmo,Monthly,2025-12-02 02:22:56
876,37,Male,Backpack,Accessories,31,North Dakota,M,Brown,Fall,4.1,Yes,2-Day Shipping,No,No,11,Venmo,Every 3 Months,2025-12-02 02:22:56
1323,23,Male,Socks,Clothing,50,Washington,L,Pink,Spring,4.9,No,Standard,Yes,Yes,39,Bank Transfer,Quarterly,2025-12-02 02:22:56
763,45,Male,Boots,Footwear,75,New Mexico,M,Magenta,Winter,3.7,Yes,Express,Yes,Yes,30,Credit Card,Fortnightly,2025-12-02 02:22:56
3048,21,Female,Sneakers,Footwear,74,Vermont,M,Violet,Fall,4.1,No,2-Day Shipping,No,No,3,PayPal,Bi-Weekly,2025-12-02 02:22:56
416,67,Male,Belt,Accessories,54,Connecticut,M,Olive,Summer,4.3,Yes,Express,Yes,No,50,Cash,Monthly,2025-12-02 02:22:56
3829,42,Female,Blouse,Clothing,58,Mississippi,XL,Turquoise,Winter,3.3,No,Next Day Air,Yes,No,35,Debit Card,Weekly,2025-12-02 02:22:56
2093,42,Male,Dress,Clothing,61,Minnesota,L,Gold,Winter,3.9,No,Free Shipping,No,No,26,Credit Card,Weekly,2025-12-02 02:22:56
2579,54,Male,Belt,Accessories,66,Vermont,M,Silver,Fall,3.3,No,Store Pickup,No,Yes,44,PayPal,Quarterly,2025-12-02 02:22:56
1472,31,Male,Jewelry,Accessories,71,Alaska,S,Gray,Spring,2.8,No,2-Day Shipping,Yes,Yes,48,Venmo,Every 3 Months,2025-12-02 02:22:56
16,64,Male,Skirt,Clothing,81,Rhode Island,M,Teal,Winter,2.8,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,2025-12-02 02:22:56
1250,62,Male,Backpack,Accessories,98,Oregon,L,Olive,Spring,3.9,No,Free Shipping,Yes,Yes,26,Credit Card,Fortnightly,2025-12-02 02:22:56
1838,41,Male,Blouse,Clothing,93,Montana,L,Gold,Winter,4.8,No,2-Day Shipping,Yes,Yes,40,Cash,Monthly,2025-12-02 02:22:56
1004,56,Male,Gloves,Accessories,98,Ohio,L,Black,Winter,3.0,Yes,Express,Yes,Yes,15,PayPal,Bi-Weekly,2025-12-02 02:22:56
28,56,Male,Skirt,Clothing,63,Kentucky,M,Maroon,Winter,4.2,Yes,2-Day Shipping,Yes,Yes,15,Cash,Every 3 Months,2025-12-02 02:22:56
1374,18,Male,Coat,Outerwear,29,Virginia,L,Maroon,Summer,3.7,No,2-Day Shipping,Yes,Yes,27,Cash,Quarterly,2025-12-02 02:22:56
178,21,Male,Hat,Accessories,82,Kansas,M,Silver,Winter,4.2,Yes,2-Day Shipping,No,No,3,Venmo,Monthly,2025-12-02 02:22:56
1107,52,Male,Scarf,Accessories,75,Minnesota,L,Olive,Spring,3.3,No,Express,No,Yes,5,Cash,Fortnightly,2025-12-02 02:22:56
2509,23,Male,Dress,Clothing,93,California,M,White,Winter,4.5,No,Standard,No,No,5,Cash,Bi-Weekly,2025-12-02 02:22:56
2657,52,Female,Scarf,Accessories,51,Indiana,S,Orange,Summer,4.6,No,Free Shipping,Yes,Yes,30,Credit Card,Fortnightly,2025-12-02 02:22:56
666,41,Male,Sweater,Clothing,43,New Mexico,M,Turquoise,Spring,4.1,Yes,Next Day Air,Yes,No,23,Cash,Annually,2025-12-02 02:22:56
2132,19,Male,Sweater,Clothing,27,Montana,M,Cyan,Spring,2.6,No,2-Day Shipping,No,No,34,Debit Card,Fortnightly,2025-12-02 02:22:56
247,35,Male,Shoes,Footwear,55,Nevada,M,Black,Spring,4.8,Yes,Next Day Air,No,Yes,38,PayPal,Bi-Weekly,2025-12-02 02:22:56
635,36,Male,Belt,Accessories,36,Ohio,M,Gold,Summer,4.8,Yes,Express,No,Yes,47,Venmo,Weekly,2025-12-02 02:22:56
2713,37,Female,Sneakers,Footwear,75,North Dakota,M,Beige,Winter,3.9,No,Express,Yes,No,49,Venmo,Quarterly,2025-12-02 02:22:56
530,32,Male,Backpack,Accessories,60,California,M,Peach,Fall,4.0,Yes,Express,Yes,No,32,Venmo,Monthly,2025-12-02 02:22:56
178,21,Male,Handbag,Accessories,24,Kansas,L,Pink,Winter,3.1,Yes,Store Pickup,Yes,No,22,Cash,Monthly,2025-12-02 02:22:56
97,32,Male,Boots,Footwear,78,Delaware,M,Purple,Spring,3.2,Yes,2-Day Shipping,Yes,No,30,PayPal,Every 3 Months,2025-12-02 02:22:56
2962,33,Female,Hoodie,Clothing,43,New Hampshire,S,Gold,Fall,2.8,No,Free Shipping,No,No,21,Debit Card,Bi-Weekly,2025-12-02 02:22:56
3610,21,Female,Sandals,Footwear,67,New Mexico,M,Maroon,Spring,4.2,No,Express,No,No,33,Venmo,Monthly,2025-12-02 02:22:56
