Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
1742,41,Male,Shoes,Footwear,47,Delaware,S,Lavender,Summer,4.3,No,2-Day Shipping,No,Yes,3,Debit Card,Monthly,2025-12-06 00:14:35
864,49,Male,Sunglasses,Accessories,95,Vermont,L,Purple,Spring,3.0,Yes,Next Day Air,Yes,No,37,Bank Transfer,Fortnightly,2025-12-06 00:14:35
1654,31,Male,Sunglasses,Accessories,32,Colorado,M,Yellow,Summer,4.6,No,Free Shipping,No,No,31,Cash,Bi-Weekly,2025-12-06 00:14:35
427,43,Male,Gloves,Accessories,74,Louisiana,L,Black,Fall,4.6,Yes,Standard,No,No,30,Credit Card,Quarterly,2025-12-06 00:14:35
1546,48,Male,Sneakers,Footwear,53,Delaware,M,Orange,Winter,3.2,No,2-Day Shipping,Yes,No,24,Credit Card,Annually,2025-12-06 00:14:35
188,19,Male,Shoes,Footwear,81,Georgia,M,Beige,Spring,4.2,Yes,2-Day Shipping,No,Yes,10,Cash,Bi-Weekly,2025-12-06 00:14:35
689,25,Male,Sweater,Clothing,67,Michigan,L,Beige,Fall,3.9,Yes,Next Day Air,No,Yes,15,Cash,Monthly,2025-12-06 00:14:35
3879,60,Female,Shoes,Footwear,64,South Carolina,S,White,Summer,4.6,No,2-Day Shipping,Yes,No,50,Debit Card,Annually,2025-12-06 00:14:35
1338,37,Male,Sandals,Footwear,88,Tennessee,S,Silver,Fall,4.6,No,Express,Yes,No,16,Venmo,Bi-Weekly,2025-12-06 00:14:35
912,53,Male,Shirt,Clothing,89,Vermont,L,Charcoal,Fall,4.8,Yes,Next Day Air,No,No,5,Venmo,Quarterly,2025-12-06 00:14:35
1202,27,Male,Boots,Footwear,45,Illinois,L,Blue,Winter,3.2,No,Store Pickup,No,Yes,43,PayPal,Fortnightly,2025-12-06 00:14:35
3648,47,Female,Hoodie,Clothing,74,Kansas,S,Maroon,Spring,3.9,No,Free Shipping,Yes,No,34,Cash,Weekly,2025-12-06 00:14:35
2909,43,Female,Dress,Clothing,57,Texas,L,Maroon,Summer,3.2,No,Express,No,No,27,PayPal,Every 3 Months,2025-12-06 00:14:35
753,39,Male,Sunglasses,Accessories,96,Ohio,L,Violet,Summer,2.6,Yes,Store Pickup,No,No,34,Cash,Every 3 Months,2025-12-06 00:14:35
1978,24,Male,Shoes,Footwear,35,Florida,S,Blue,Spring,4.7,No,2-Day Shipping,Yes,Yes,9,Credit Card,Annually,2025-12-06 00:14:35
1658,69,Male,Skirt,Clothing,53,Indiana,M,Green,Fall,4.2,No,Free Shipping,No,No,48,Cash,Bi-Weekly,2025-12-06 00:14:35
1674,21,Male,Pants,Clothing,27,Hawaii,M,Olive,Spring,4.5,No,Next Day Air,No,Yes,44,Cash,Bi-Weekly,2025-12-06 00:14:35
3067,58,Female,Skirt,Clothing,48,Michigan,L,Teal,Summer,4.3,No,Free Shipping,No,No,13,Venmo,Every 3 Months,2025-12-06 00:14:35
2507,57,Male,Scarf,Accessories,77,New York,XL,Pink,Summer,4.4,No,Store Pickup,No,Yes,3,Venmo,Annually,2025-12-06 00:14:35
3103,51,Female,Belt,Accessories,56,South Dakota,XL,Violet,Summer,4.7,No,Free Shipping,No,No,18,Credit Card,Bi-Weekly,2025-12-06 00:14:35
2617,61,Male,Boots,Footwear,35,Georgia,XL,Gold,Spring,4.7,No,Express,No,No,18,Cash,Annually,2025-12-06 00:14:35
2384,53,Male,Backpack,Accessories,43,Rhode Island,M,Lavender,Fall,4.1,No,Free Shipping,No,No,4,Debit Card,Annually,2025-12-06 00:14:35
2963,57,Female,Sunglasses,Accessories,87,California,L,Magenta,Fall,2.5,No,Standard,No,Yes,48,Bank Transfer,Every 3 Months,2025-12-06 00:14:35
2365,62,Male,Sweater,Clothing,35,Mississippi,L,Teal,Spring,4.1,No,Free Shipping,No,No,18,Debit Card,Quarterly,2025-12-06 00:14:35
1608,49,Male,Shorts,Clothing,31,Vermont,M,Silver,Fall,2.6,No,Standard,Yes,No,30,PayPal,Quarterly,2025-12-06 00:14:35
353,27,Male,Sandals,Footwear,35,Texas,L,Black,Fall,3.6,Yes,Free Shipping,Yes,Yes,8,Venmo,Every 3 Months,2025-12-06 00:14:35
1136,65,Male,Skirt,Clothing,90,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,2025-12-06 00:14:35
2979,53,Female,Hat,Accessories,59,Idaho,XL,Blue,Spring,4.1,No,Standard,No,Yes,14,PayPal,Fortnightly,2025-12-06 00:14:35
1189,68,Male,T-shirt,Clothing,58,Mississippi,S,White,Winter,4.8,No,Express,Yes,Yes,13,Credit Card,Weekly,2025-12-06 00:14:35
519,24,Male,Dress,Clothing,48,Oregon,M,Lavender,Fall,4.2,Yes,Store Pickup,No,Yes,14,PayPal,Every 3 Months,2025-12-06 00:14:35
3120,63,Female,T-shirt,Clothing,75,Louisiana,M,Orange,Spring,2.5,No,Standard,No,No,41,Venmo,Every 3 Months,2025-12-06 00:14:35
506,61,Male,T-shirt,Clothing,81,Maine,XL,Lavender,Winter,4.4,Yes,Express,No,No,16,Debit Card,Bi-Weekly,2025-12-06 00:14:35
147,52,Male,Sunglasses,Accessories,86,Colorado,XL,Beige,Spring,4.9,Yes,Standard,Yes,No,3,Credit Card,Fortnightly,2025-12-06 00:14:35
68,45,Male,Gloves,Accessories,78,Connecticut,L,Green,Fall,4.3,Yes,Standard,No,No,35,Venmo,Monthly,2025-12-06 00:14:35
410,35,Male,Sneakers,Footwear,91,Minnesota,M,Beige,Fall,2.6,Yes,Standard,Yes,No,4,Bank Transfer,Monthly,2025-12-06 00:14:35
1050,45,Male,Hat,Accessories,32,Virginia,S,Gold,Spring,3.0,Yes,Next Day Air,No,Yes,22,Cash,Quarterly,2025-12-06 00:14:35
2488,57,Male,Handbag,Accessories,32,Montana,S,Turquoise,Summer,3.2,No,Express,No,Yes,39,Debit Card,Bi-Weekly,2025-12-06 00:14:35
715,26,Male,Sweater,Clothing,58,South Dakota,S,Gold,Summer,2.6,Yes,Free Shipping,No,No,32,Bank Transfer,Fortnightly,2025-12-06 00:14:35
3635,59,Female,Boots,Footwear,53,Ohio,M,Red,Summer,4.6,No,Standard,No,No,49,Cash,Annually,2025-12-06 00:14:35
3669,59,Female,Jeans,Clothing,54,Michigan,M,Cyan,Summer,2.7,No,Store Pickup,No,Yes,48,Credit Card,Annually,2025-12-06 00:14:35
771,19,Male,Sweater,Clothing,42,Vermont,M,Cyan,Spring,4.3,Yes,Next Day Air,No,Yes,37,PayPal,Annually,2025-12-06 00:14:35
1683,65,Male,Gloves,Accessories,64,New York,L,Red,Summer,2.5,No,2-Day Shipping,No,Yes,9,Cash,Bi-Weekly,2025-12-06 00:14:35
1517,20,Male,Sunglasses,Accessories,35,Nevada,S,Indigo,Winter,4.7,No,2-Day Shipping,No,No,31,Debit Card,Bi-Weekly,2025-12-06 00:14:35
330,70,Male,Blouse,Clothing,32,Nevada,L,Gold,Spring,4.8,Yes,Free Shipping,Yes,No,35,Venmo,Monthly,2025-12-06 00:14:35
2423,30,Male,Shoes,Footwear,32,Georgia,L,Orange,Spring,4.7,No,Express,Yes,No,29,Cash,Weekly,2025-12-06 00:14:35
433,47,Male,Blouse,Clothing,41,Indiana,M,Black,Summer,4.1,Yes,Express,No,No,19,Credit Card,Weekly,2025-12-06 00:14:35
3555,39,Female,Dress,Clothing,55,Louisiana,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,Credit Card,Fortnightly,2025-12-06 00:14:35
2364,60,Male,Dress,Clothing,100,Pennsylvania,M,Maroon,Fall,3.5,No,2-Day Shipping,No,No,26,Bank Transfer,Bi-Weekly,2025-12-06 00:14:35
3401,39,Female,Socks,Clothing,78,Nevada,L,Indigo,Winter,4.3,No,2-Day Shipping,No,Yes,6,Credit Card,Fortnightly,2025-12-06 00:14:35
1105,35,Male,Pants,Clothing,79,Delaware,M,Pink,Winter,4.3,No,Express,No,No,26,Debit Card,Quarterly,2025-12-06 00:14:35
