Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
1079,37,Male,Sweater,Clothing,59,Arizona,M,Silver,Fall,4.4,No,Express,Yes,Yes,49,Credit Card,Fortnightly,2025-12-02 02:23:06
2853,40,Female,Blouse,Clothing,96,New York,L,Gray,Spring,4.4,No,Express,No,Yes,33,Bank Transfer,Weekly,2025-12-02 02:23:06
2564,69,Male,Pants,Clothing,38,Massachusetts,S,Black,Winter,4.2,No,Next Day Air,No,No,19,Bank Transfer,Every 3 Months,2025-12-02 02:23:06
1056,70,Male,Pants,Clothing,57,Massachusetts,M,Violet,Summer,3.0,No,Express,Yes,No,21,Credit Card,Annually,2025-12-02 02:23:06
3411,50,Female,Belt,Accessories,64,Ohio,M,Yellow,Fall,4.1,No,Store Pickup,No,No,27,Venmo,Bi-Weekly,2025-12-02 02:23:06
486,48,Male,Jacket,Outerwear,81,Tennessee,M,White,Summer,2.9,Yes,Store Pickup,No,Yes,3,Bank Transfer,Fortnightly,2025-12-02 02:23:06
2369,29,Male,Handbag,Accessories,47,New Jersey,M,Violet,Spring,2.9,No,2-Day Shipping,No,No,21,Venmo,Every 3 Months,2025-12-02 02:23:06
2697,57,Female,Scarf,Accessories,46,South Dakota,XL,Charcoal,Fall,4.5,No,2-Day Shipping,No,No,39,Cash,Monthly,2025-12-02 02:23:06
1484,39,Male,Sandals,Footwear,91,Massachusetts,S,Purple,Spring,4.7,No,Free Shipping,No,No,39,Credit Card,Bi-Weekly,2025-12-02 02:23:06
2404,64,Male,Hoodie,Clothing,46,Missouri,XL,Charcoal,Fall,3.8,No,Express,No,No,18,Cash,Weekly,2025-12-02 02:23:06
1117,67,Male,Skirt,Clothing,52,Hawaii,L,Violet,Summer,3.0,No,Store Pickup,No,Yes,47,PayPal,Fortnightly,2025-12-02 02:23:06
1102,30,Male,Blouse,Clothing,62,Delaware,M,Teal,Fall,3.0,No,Next Day Air,No,No,33,Debit Card,Fortnightly,2025-12-02 02:23:06
627,31,Male,Sunglasses,Accessories,79,New Hampshire,M,Indigo,Spring,3.9,Yes,Standard,Yes,Yes,10,Venmo,Annually,2025-12-02 02:23:06
220,32,Male,Sneakers,Footwear,60,Nevada,M,Cyan,Spring,4.5,Yes,Free Shipping,No,No,21,Credit Card,Fortnightly,2025-12-02 02:23:06
616,67,Male,Boots,Footwear,76,Maryland,L,Yellow,Spring,5.0,Yes,Store Pickup,Yes,No,9,Venmo,Annually,2025-12-02 02:23:06
2759,32,Female,Jacket,Outerwear,67,Illinois,L,Teal,Fall,3.9,No,Standard,No,Yes,40,Debit Card,Bi-Weekly,2025-12-02 02:23:06
3423,19,Female,Jewelry,Accessories,32,New York,XL,Beige,Spring,3.0,No,Free Shipping,No,No,21,Cash,Monthly,2025-12-02 02:23:06
1612,41,Male,Handbag,Accessories,62,Arkansas,M,Black,Fall,4.6,No,Express,No,Yes,25,PayPal,Monthly,2025-12-02 02:23:06
387,64,Male,Hoodie,Clothing,46,Louisiana,M,Peach,Winter,3.6,Yes,Next Day Air,Yes,No,41,Debit Card,Quarterly,2025-12-02 02:23:06
2003,31,Male,Shorts,Clothing,23,New York,S,Orange,Winter,2.5,No,Standard,Yes,No,9,PayPal,Every 3 Months,2025-12-02 02:23:06
1886,26,Male,Shirt,Clothing,64,Nevada,L,Violet,Spring,2.8,No,2-Day Shipping,Yes,No,39,PayPal,Monthly,2025-12-02 02:23:06
3746,60,Female,Gloves,Accessories,45,Washington,XL,Magenta,Winter,4.2,No,Free Shipping,Yes,Yes,16,Credit Card,Monthly,2025-12-02 02:23:06
208,62,Male,Blouse,Clothing,50,Rhode Island,L,Purple,Winter,3.7,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,2025-12-02 02:23:06
1657,21,Male,Boots,Footwear,41,Indiana,M,Charcoal,Fall,3.7,No,2-Day Shipping,Yes,No,47,Bank Transfer,Every 3 Months,2025-12-02 02:23:06
1723,46,Male,Gloves,Accessories,50,Massachusetts,XL,Maroon,Spring,4.0,No,Next Day Air,No,Yes,41,PayPal,Fortnightly,2025-12-02 02:23:06
2302,37,Male,Hat,Accessories,100,Maine,S,White,Summer,5.0,No,Standard,Yes,No,23,Debit Card,Annually,2025-12-02 02:23:06
3282,27,Female,Sweater,Clothing,83,Oregon,M,Yellow,Spring,3.2,No,Store Pickup,No,Yes,46,PayPal,Annually,2025-12-02 02:23:06
135,43,Male,Sandals,Footwear,32,Texas,XL,Yellow,Fall,4.4,Yes,2-Day Shipping,No,Yes,33,Credit Card,Monthly,2025-12-02 02:23:06
3228,28,Female,Jacket,Outerwear,32,Alaska,M,Green,Fall,4.0,No,2-Day Shipping,Yes,Yes,42,Cash,Quarterly,2025-12-02 02:23:06
1069,55,Male,Backpack,Accessories,70,Wyoming,L,Gold,Summer,4.8,No,Express,No,Yes,29,Bank Transfer,Weekly,2025-12-02 02:23:06
61,50,Male,Pants,Clothing,78,Idaho,L,Red,Winter,4.1,Yes,Free Shipping,No,No,47,Credit Card,Weekly,2025-12-02 02:23:06
1664,43,Male,Coat,Outerwear,43,Maine,M,Violet,Winter,3.6,No,Free Shipping,Yes,Yes,7,Bank Transfer,Bi-Weekly,2025-12-02 02:23:06
2653,23,Female,Dress,Clothing,70,Maryland,M,Lavender,Spring,2.8,No,2-Day Shipping,Yes,No,35,PayPal,Monthly,2025-12-02 02:23:06
1674,21,Male,Blouse,Clothing,62,Hawaii,M,Violet,Fall,3.4,No,Next Day Air,Yes,Yes,49,Venmo,Bi-Weekly,2025-12-02 02:23:06
3400,40,Female,Shoes,Footwear,30,Montana,M,Olive,Summer,3.4,No,Express,No,Yes,39,Debit Card,Annually,2025-12-02 02:23:06
3579,46,Female,Coat,Outerwear,78,Georgia,M,Peach,Summer,4.1,No,Express,No,Yes,46,Debit Card,Quarterly,2025-12-02 02:23:06
1567,48,Male,Hat,Accessories,28,Wyoming,S,Red,Winter,3.2,No,2-Day Shipping,Yes,Yes,14,PayPal,Bi-Weekly,2025-12-02 02:23:06
2458,53,Male,Jacket,Outerwear,38,Delaware,S,Gray,Winter,3.8,No,Express,No,No,44,PayPal,Quarterly,2025-12-02 02:23:06
2015,51,Male,Handbag,Accessories,33,Wisconsin,M,Maroon,Summer,2.8,No,Next Day Air,Yes,No,33,PayPal,Bi-Weekly,2025-12-02 02:23:06
822,62,Male,Boots,Footwear,81,Vermont,S,Teal,Fall,2.8,Yes,2-Day Shipping,Yes,No,31,Credit Card,Bi-Weekly,2025-12-02 02:23:06
394,33,Male,Handbag,Accessories,20,Vermont,M,Gold,Winter,4.5,Yes,Express,No,Yes,39,Venmo,Fortnightly,2025-12-02 02:23:06
1435,59,Male,Boots,Footwear,52,New York,M,Gray,Summer,2.9,No,Standard,No,Yes,36,Venmo,Bi-Weekly,2025-12-02 02:23:06
538,50,Male,Blouse,Clothing,49,Virginia,S,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,14,Debit Card,Annually,2025-12-02 02:23:06
3860,65,Female,Sunglasses,Accessories,39,Mississippi,L,Pink,Fall,2.6,No,2-Day Shipping,No,Yes,41,Cash,Bi-Weekly,2025-12-02 02:23:06
2515,42,Male,Hat,Accessories,37,Alaska,L,Teal,Spring,4.8,No,Free Shipping,No,No,45,PayPal,Bi-Weekly,2025-12-02 02:23:06
2531,25,Male,Gloves,Accessories,56,Massachusetts,M,Charcoal,Spring,4.8,No,Store Pickup,No,Yes,16,PayPal,Weekly,2025-12-02 02:23:06
2829,25,Female,Blouse,Clothing,49,Tennessee,S,Turquoise,Winter,3.2,No,Express,Yes,Yes,7,Credit Card,Quarterly,2025-12-02 02:23:06
2668,48,Female,Sandals,Footwear,29,Maryland,M,Violet,Fall,2.6,No,Next Day Air,No,Yes,40,Credit Card,Fortnightly,2025-12-02 02:23:06
2431,20,Male,Coat,Outerwear,86,North Dakota,M,Black,Summer,3.6,No,Store Pickup,No,No,41,Cash,Quarterly,2025-12-02 02:23:06
3501,38,Female,Jacket,Outerwear,72,Oregon,M,Beige,Fall,3.3,No,Store Pickup,Yes,Yes,11,Debit Card,Fortnightly,2025-12-02 02:23:06
