Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2270,49,Male,Gloves,Accessories,96,Kentucky,XL,Charcoal,Spring,4.7,No,Free Shipping,No,No,4,Credit Card,Annually,2025-12-02 00:36:04
2770,32,Female,Sandals,Footwear,47,Oklahoma,M,Green,Winter,2.6,No,Standard,Yes,No,32,Cash,Weekly,2025-12-02 00:36:04
695,41,Male,Dress,Clothing,23,Kentucky,M,Charcoal,Fall,3.6,Yes,Free Shipping,No,No,46,Bank Transfer,Every 3 Months,2025-12-02 00:36:04
2408,52,Male,Hat,Accessories,86,Illinois,M,Blue,Winter,3.0,No,Express,Yes,No,22,PayPal,Bi-Weekly,2025-12-02 00:36:04
1238,25,Male,Handbag,Accessories,42,Michigan,L,Yellow,Winter,3.3,No,2-Day Shipping,No,No,50,Bank Transfer,Quarterly,2025-12-02 00:36:04
1628,69,Male,Shoes,Footwear,26,Maine,M,Teal,Fall,2.6,No,Express,Yes,No,25,PayPal,Annually,2025-12-02 00:36:04
929,67,Male,Handbag,Accessories,75,Arkansas,L,Red,Summer,2.9,Yes,Next Day Air,Yes,Yes,31,Debit Card,Every 3 Months,2025-12-02 00:36:04
1391,25,Male,Shorts,Clothing,100,Arkansas,M,Blue,Fall,4.7,No,Next Day Air,Yes,No,40,Credit Card,Weekly,2025-12-02 00:36:04
2156,32,Male,Jacket,Outerwear,66,Hawaii,M,Magenta,Winter,3.9,No,Store Pickup,No,Yes,19,Cash,Monthly,2025-12-02 00:36:04
791,22,Male,Dress,Clothing,80,Louisiana,S,Silver,Summer,3.2,Yes,Store Pickup,Yes,No,34,PayPal,Quarterly,2025-12-02 00:36:04
304,20,Male,Coat,Outerwear,67,Oregon,M,Lavender,Spring,4.6,Yes,Free Shipping,No,Yes,5,Bank Transfer,Weekly,2025-12-02 00:36:04
1880,56,Male,Sunglasses,Accessories,90,Tennessee,L,Olive,Winter,2.7,No,Store Pickup,No,No,3,Bank Transfer,Bi-Weekly,2025-12-02 00:36:04
2545,46,Male,Gloves,Accessories,58,Delaware,M,Gray,Winter,4.5,No,Next Day Air,Yes,Yes,2,Venmo,Quarterly,2025-12-02 00:36:04
1011,54,Male,T-shirt,Clothing,29,South Dakota,L,Red,Fall,4.7,Yes,Store Pickup,Yes,No,7,PayPal,Fortnightly,2025-12-02 00:36:04
3570,35,Female,Boots,Footwear,21,Alaska,L,White,Spring,4.2,No,Free Shipping,No,No,31,Credit Card,Fortnightly,2025-12-02 00:36:04
2972,30,Female,Skirt,Clothing,77,Utah,XL,Orange,Winter,4.0,No,Standard,Yes,No,43,PayPal,Every 3 Months,2025-12-02 00:36:04
1248,65,Male,Backpack,Accessories,97,Virginia,L,Silver,Winter,4.6,No,2-Day Shipping,Yes,Yes,24,Debit Card,Bi-Weekly,2025-12-02 00:36:04
1744,23,Male,Gloves,Accessories,99,Missouri,XL,Silver,Summer,2.8,No,Next Day Air,No,No,2,Debit Card,Weekly,2025-12-02 00:36:04
1554,27,Male,Hoodie,Clothing,36,Delaware,M,Olive,Winter,2.8,No,Next Day Air,Yes,Yes,19,Bank Transfer,Quarterly,2025-12-02 00:36:04
3826,49,Female,Gloves,Accessories,67,Hawaii,M,Red,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Fortnightly,2025-12-02 00:36:04
1960,46,Male,Boots,Footwear,99,Colorado,L,Charcoal,Spring,3.6,No,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,2025-12-02 00:36:04
2874,44,Female,Sweater,Clothing,40,Montana,M,Teal,Spring,2.6,No,Free Shipping,No,No,8,Bank Transfer,Monthly,2025-12-02 00:36:04
1600,48,Male,Scarf,Accessories,23,Delaware,M,Maroon,Fall,3.3,No,Store Pickup,Yes,No,10,Cash,Bi-Weekly,2025-12-02 00:36:04
2883,59,Female,Belt,Accessories,21,Oklahoma,M,Green,Winter,4.1,No,Store Pickup,Yes,No,4,Credit Card,Bi-Weekly,2025-12-02 00:36:04
553,24,Male,Shorts,Clothing,36,Missouri,S,Peach,Winter,2.8,Yes,Store Pickup,No,Yes,46,Venmo,Weekly,2025-12-02 00:36:04
