Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
3304,20,Female,Jacket,Outerwear,64,Mississippi,M,Cyan,Spring,4.7,No,2-Day Shipping,No,Yes,34,Cash,Fortnightly,2025-12-02 00:36:34
3446,42,Female,Jewelry,Accessories,27,Florida,S,Black,Summer,2.9,No,Free Shipping,No,Yes,40,PayPal,Annually,2025-12-02 00:36:34
831,41,Male,Backpack,Accessories,68,Wyoming,M,Indigo,Fall,4.2,Yes,2-Day Shipping,No,Yes,47,PayPal,Annually,2025-12-02 00:36:34
330,70,Male,Blouse,Clothing,32,Nevada,L,Gold,Spring,4.8,Yes,Free Shipping,Yes,No,35,Venmo,Monthly,2025-12-02 00:36:34
1189,68,Male,Blouse,Clothing,29,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly,2025-12-02 00:36:34
989,50,Male,Pants,Clothing,84,Ohio,M,Orange,Winter,4.9,Yes,2-Day Shipping,Yes,Yes,47,PayPal,Fortnightly,2025-12-02 00:36:34
3880,26,Female,Socks,Clothing,30,Florida,M,Beige,Summer,4.0,No,Free Shipping,No,No,8,Credit Card,Quarterly,2025-12-02 00:36:34
3085,46,Female,Blouse,Clothing,88,Idaho,M,Yellow,Spring,3.2,No,Next Day Air,No,Yes,39,Debit Card,Monthly,2025-12-02 00:36:34
2521,64,Male,Scarf,Accessories,91,Illinois,L,Maroon,Fall,4.3,No,Free Shipping,No,Yes,35,Bank Transfer,Every 3 Months,2025-12-02 00:36:34
1529,69,Male,Socks,Clothing,23,Oregon,S,Maroon,Summer,4.2,No,Standard,Yes,No,31,PayPal,Bi-Weekly,2025-12-02 00:36:34
1219,55,Male,Boots,Footwear,79,Pennsylvania,M,Cyan,Spring,3.1,No,Store Pickup,Yes,Yes,43,Cash,Every 3 Months,2025-12-02 00:36:34
1575,18,Male,Hoodie,Clothing,41,Minnesota,M,Silver,Spring,4.4,No,Free Shipping,Yes,No,3,Credit Card,Bi-Weekly,2025-12-02 00:36:34
3691,24,Female,Jeans,Clothing,21,Kansas,L,Pink,Spring,3.4,No,Standard,Yes,Yes,37,Venmo,Bi-Weekly,2025-12-02 00:36:34
193,46,Male,T-shirt,Clothing,53,Nebraska,S,Blue,Winter,3.1,Yes,Store Pickup,Yes,Yes,3,Bank Transfer,Bi-Weekly,2025-12-02 00:36:34
2886,29,Female,Sunglasses,Accessories,89,Nevada,M,Maroon,Winter,3.6,No,Standard,Yes,No,28,PayPal,Bi-Weekly,2025-12-02 00:36:34
1995,33,Male,Boots,Footwear,62,Nevada,S,Green,Fall,4.2,No,Standard,Yes,No,30,PayPal,Weekly,2025-12-02 00:36:34
1162,63,Male,Pants,Clothing,81,Oklahoma,M,Brown,Spring,3.8,No,Free Shipping,No,Yes,24,Debit Card,Monthly,2025-12-02 00:36:34
2604,69,Male,Jeans,Clothing,62,Washington,M,Black,Winter,3.2,No,2-Day Shipping,No,Yes,40,Credit Card,Annually,2025-12-02 00:36:34
2295,54,Male,Jacket,Outerwear,88,Maryland,S,Black,Spring,4.4,No,Store Pickup,No,No,27,Credit Card,Annually,2025-12-02 00:36:34
2146,38,Male,Dress,Clothing,48,Connecticut,L,Silver,Spring,4.1,No,Free Shipping,Yes,No,1,Credit Card,Annually,2025-12-02 00:36:34
2781,33,Female,Pants,Clothing,26,Ohio,S,White,Summer,3.1,No,Next Day Air,No,No,35,Bank Transfer,Fortnightly,2025-12-02 00:36:34
3300,45,Female,Skirt,Clothing,47,South Dakota,L,Brown,Spring,3.0,No,Free Shipping,No,No,26,Cash,Monthly,2025-12-02 00:36:34
2828,20,Female,Jeans,Clothing,50,Wisconsin,L,Gold,Fall,2.8,No,2-Day Shipping,No,No,20,Credit Card,Bi-Weekly,2025-12-02 00:36:34
3647,69,Female,Sunglasses,Accessories,64,Nevada,M,Red,Summer,4.5,No,Express,No,No,1,Venmo,Fortnightly,2025-12-02 00:36:34
2778,52,Female,Shorts,Clothing,54,Idaho,L,Gray,Summer,2.9,No,Standard,No,Yes,30,Cash,Every 3 Months,2025-12-02 00:36:34
