Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,2025-12-06 00:14:25
2998,41,Female,Blouse,Clothing,46,Idaho,S,Black,Spring,3.5,No,Free Shipping,Yes,Yes,4,PayPal,Every 3 Months,2025-12-06 00:14:25
3505,65,Female,Sunglasses,Accessories,100,Hawaii,M,Pink,Winter,3.1,No,Standard,Yes,Yes,30,Debit Card,Monthly,2025-12-06 00:14:25
2596,29,Male,Shoes,Footwear,83,Iowa,M,Black,Winter,3.4,No,Express,No,No,25,Credit Card,Bi-Weekly,2025-12-06 00:14:25
2782,65,Female,Gloves,Accessories,43,Mississippi,L,Peach,Spring,3.2,No,Free Shipping,Yes,No,10,Cash,Weekly,2025-12-06 00:14:25
462,18,Male,Shorts,Clothing,87,Ohio,S,Violet,Fall,3.6,Yes,Next Day Air,Yes,No,15,Venmo,Weekly,2025-12-06 00:14:25
3143,23,Female,Sunglasses,Accessories,51,Kansas,M,Charcoal,Fall,3.3,No,Free Shipping,No,No,47,Venmo,Quarterly,2025-12-06 00:14:25
1427,60,Male,Sneakers,Footwear,75,Michigan,M,Gray,Fall,2.8,No,Next Day Air,No,No,44,Venmo,Every 3 Months,2025-12-06 00:14:25
677,28,Male,Sweater,Clothing,25,Connecticut,M,Purple,Winter,4.0,Yes,Store Pickup,Yes,No,18,PayPal,Bi-Weekly,2025-12-06 00:14:25
2876,24,Female,Belt,Accessories,57,Kentucky,M,Olive,Fall,3.5,No,2-Day Shipping,Yes,No,35,Debit Card,Weekly,2025-12-06 00:14:25
431,24,Male,Shoes,Footwear,21,Texas,XL,Turquoise,Winter,4.1,Yes,Next Day Air,Yes,Yes,34,Venmo,Annually,2025-12-06 00:14:25
2449,54,Male,Shoes,Footwear,97,Tennessee,M,Brown,Summer,4.0,No,Standard,No,Yes,22,Debit Card,Bi-Weekly,2025-12-06 00:14:25
3599,23,Female,Shirt,Clothing,30,Connecticut,L,Black,Spring,2.7,No,Express,Yes,No,10,Credit Card,Bi-Weekly,2025-12-06 00:14:25
3215,53,Female,Belt,Accessories,57,Washington,M,Brown,Fall,2.9,No,2-Day Shipping,No,Yes,3,Cash,Annually,2025-12-06 00:14:25
3282,27,Female,Handbag,Accessories,21,Oregon,M,Indigo,Fall,4.0,No,Store Pickup,No,No,19,Cash,Annually,2025-12-06 00:14:25
