Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
3804,48,Female,Shoes,Footwear,56,Connecticut,S,Gold,Summer,3.5,No,Next Day Air,Yes,Yes,42,Bank Transfer,Weekly,2025-12-01 18:15:42
3747,53,Female,Coat,Outerwear,99,Idaho,XL,Cyan,Summer,2.6,No,Next Day Air,No,No,49,PayPal,Monthly,2025-12-01 18:15:42
1514,22,Male,Hat,Accessories,33,Texas,L,Peach,Fall,3.9,No,2-Day Shipping,Yes,Yes,46,PayPal,Monthly,2025-12-01 18:15:42
1293,26,Male,Dress,Clothing,25,Kentucky,M,Charcoal,Fall,3.0,No,Next Day Air,No,Yes,18,Cash,Annually,2025-12-01 18:15:42
712,64,Male,Jeans,Clothing,82,New Hampshire,L,Peach,Winter,3.5,Yes,Standard,Yes,No,16,Bank Transfer,Bi-Weekly,2025-12-01 18:15:42
3531,62,Female,Sandals,Footwear,60,Oklahoma,L,Gold,Spring,4.2,No,Express,No,No,45,PayPal,Weekly,2025-12-01 18:15:42
3647,69,Female,Sunglasses,Accessories,64,Nevada,M,Red,Summer,4.5,No,Express,No,No,1,Venmo,Fortnightly,2025-12-01 18:15:42
246,49,Male,Gloves,Accessories,69,Rhode Island,L,Orange,Spring,4.3,Yes,Store Pickup,No,Yes,20,Bank Transfer,Fortnightly,2025-12-01 18:15:42
1080,18,Male,Gloves,Accessories,77,Oklahoma,M,Red,Summer,3.4,No,Store Pickup,Yes,No,3,Venmo,Monthly,2025-12-01 18:15:42
1767,60,Male,Coat,Outerwear,39,Alaska,M,Peach,Spring,4.1,No,Store Pickup,Yes,Yes,50,PayPal,Bi-Weekly,2025-12-01 18:15:42
3483,66,Female,Shorts,Clothing,72,Hawaii,M,Lavender,Spring,4.7,No,Store Pickup,No,No,43,Cash,Weekly,2025-12-01 18:15:42
629,69,Male,Blouse,Clothing,86,Massachusetts,XL,Charcoal,Summer,2.9,Yes,Store Pickup,Yes,No,31,Venmo,Monthly,2025-12-01 18:15:42
2174,23,Male,Shoes,Footwear,52,Delaware,M,Olive,Spring,4.6,No,Express,Yes,No,45,Venmo,Quarterly,2025-12-01 18:15:42
277,25,Male,Shoes,Footwear,56,South Dakota,M,Magenta,Winter,4.6,Yes,Express,No,No,28,Bank Transfer,Fortnightly,2025-12-01 18:15:42
1131,67,Male,Blouse,Clothing,37,Kentucky,L,Pink,Winter,3.5,No,Free Shipping,No,No,20,PayPal,Bi-Weekly,2025-12-01 18:15:42
3453,26,Female,Belt,Accessories,32,Oklahoma,S,Magenta,Winter,2.8,No,Next Day Air,Yes,No,50,Credit Card,Fortnightly,2025-12-01 18:15:42
3180,57,Female,Shorts,Clothing,88,Idaho,M,Olive,Spring,4.3,No,Free Shipping,No,No,12,Debit Card,Bi-Weekly,2025-12-01 18:15:42
3149,37,Female,Skirt,Clothing,71,West Virginia,M,Turquoise,Spring,4.4,No,Next Day Air,No,No,15,Credit Card,Weekly,2025-12-01 18:15:42
1247,27,Male,Handbag,Accessories,47,Louisiana,M,Cyan,Fall,4.6,No,Store Pickup,No,Yes,11,Venmo,Monthly,2025-12-01 18:15:42
1327,40,Male,Jewelry,Accessories,65,Texas,M,Peach,Winter,3.1,No,Free Shipping,No,Yes,28,Bank Transfer,Monthly,2025-12-01 18:15:42
2724,54,Female,Coat,Outerwear,92,Texas,M,Peach,Fall,4.0,No,Next Day Air,No,No,5,Venmo,Every 3 Months,2025-12-01 18:15:42
2824,26,Female,Sandals,Footwear,69,Utah,L,Black,Summer,2.6,No,2-Day Shipping,Yes,Yes,21,Debit Card,Bi-Weekly,2025-12-01 18:15:42
280,23,Male,Shirt,Clothing,44,Arkansas,S,Charcoal,Summer,4.6,Yes,Store Pickup,No,No,45,Cash,Monthly,2025-12-01 18:15:42
353,27,Male,Sweater,Clothing,67,Texas,S,Charcoal,Fall,3.2,Yes,Next Day Air,No,No,22,Bank Transfer,Every 3 Months,2025-12-01 18:15:42
2722,19,Female,Gloves,Accessories,79,Minnesota,S,Pink,Summer,4.1,No,Next Day Air,Yes,Yes,32,Bank Transfer,Fortnightly,2025-12-01 18:15:42
3679,56,Female,Shoes,Footwear,56,Texas,L,Gold,Winter,5.0,No,Store Pickup,Yes,Yes,33,Cash,Fortnightly,2025-12-01 18:15:42
710,49,Male,Jacket,Outerwear,79,Massachusetts,L,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,2025-12-01 18:15:42
330,70,Male,Blouse,Clothing,32,Nevada,L,Gold,Spring,4.8,Yes,Free Shipping,Yes,No,35,Venmo,Monthly,2025-12-01 18:15:42
2240,42,Male,Sneakers,Footwear,48,Alabama,S,Beige,Winter,3.6,No,Free Shipping,No,Yes,26,Debit Card,Every 3 Months,2025-12-01 18:15:42
692,60,Male,Shirt,Clothing,73,Massachusetts,M,Indigo,Winter,3.9,Yes,Store Pickup,Yes,Yes,3,PayPal,Bi-Weekly,2025-12-01 18:15:42
2609,42,Male,Sunglasses,Accessories,39,Mississippi,S,Gray,Fall,3.7,No,Standard,Yes,No,15,PayPal,Fortnightly,2025-12-01 18:15:42
2017,53,Male,Handbag,Accessories,22,Maine,M,Cyan,Winter,3.9,No,Standard,No,No,36,Bank Transfer,Fortnightly,2025-12-01 18:15:42
1266,32,Male,Coat,Outerwear,98,Louisiana,M,Beige,Fall,3.0,No,Free Shipping,Yes,No,12,Venmo,Weekly,2025-12-01 18:15:42
885,67,Male,Skirt,Clothing,72,Hawaii,M,Yellow,Spring,3.2,Yes,Store Pickup,Yes,No,9,PayPal,Weekly,2025-12-01 18:15:42
2381,41,Male,Jeans,Clothing,80,Pennsylvania,M,Red,Winter,3.4,No,Free Shipping,No,Yes,49,Bank Transfer,Fortnightly,2025-12-01 18:15:42
608,47,Male,Skirt,Clothing,35,Indiana,XL,Brown,Spring,2.6,Yes,Free Shipping,No,No,16,Cash,Monthly,2025-12-01 18:15:42
93,61,Male,Shirt,Clothing,85,Texas,S,Red,Spring,2.8,Yes,Standard,Yes,No,18,Credit Card,Every 3 Months,2025-12-01 18:15:42
1066,59,Male,Jeans,Clothing,88,Alabama,L,Green,Fall,3.0,No,Next Day Air,Yes,Yes,2,Debit Card,Every 3 Months,2025-12-01 18:15:42
1014,59,Male,Handbag,Accessories,47,South Carolina,L,Turquoise,Winter,4.0,Yes,2-Day Shipping,No,Yes,26,Cash,Bi-Weekly,2025-12-01 18:15:42
1929,25,Male,Sunglasses,Accessories,92,Mississippi,S,Lavender,Summer,3.7,No,Standard,No,No,10,PayPal,Weekly,2025-12-01 18:15:42
3029,62,Female,Hat,Accessories,77,California,M,Beige,Fall,3.5,No,Express,No,Yes,50,Venmo,Every 3 Months,2025-12-01 18:15:42
2414,69,Male,Skirt,Clothing,81,Pennsylvania,M,Blue,Winter,3.3,No,2-Day Shipping,Yes,Yes,40,Venmo,Weekly,2025-12-01 18:15:42
1551,66,Male,Sweater,Clothing,59,Arkansas,M,Violet,Fall,4.4,No,Store Pickup,No,Yes,32,Debit Card,Quarterly,2025-12-01 18:15:42
3669,59,Female,Blouse,Clothing,91,Michigan,L,Orange,Spring,2.6,No,Free Shipping,Yes,No,50,Cash,Annually,2025-12-01 18:15:42
364,55,Male,Shorts,Clothing,88,Florida,L,Yellow,Winter,3.1,Yes,Free Shipping,Yes,Yes,42,Bank Transfer,Fortnightly,2025-12-01 18:15:42
919,65,Male,T-shirt,Clothing,67,North Carolina,S,Gold,Fall,4.6,Yes,Next Day Air,Yes,Yes,23,Debit Card,Fortnightly,2025-12-01 18:15:42
2479,18,Male,Sweater,Clothing,73,Vermont,M,White,Fall,4.8,No,Free Shipping,No,No,12,Credit Card,Every 3 Months,2025-12-01 18:15:42
3677,19,Female,Sneakers,Footwear,58,Wisconsin,L,Olive,Winter,4.8,No,Store Pickup,Yes,No,33,Bank Transfer,Monthly,2025-12-01 18:15:42
2374,37,Male,Scarf,Accessories,57,Michigan,XL,Charcoal,Spring,3.6,No,Next Day Air,Yes,Yes,7,Debit Card,Every 3 Months,2025-12-01 18:15:42
2854,37,Female,Hat,Accessories,48,Pennsylvania,M,Magenta,Winter,3.2,No,Next Day Air,No,No,9,PayPal,Weekly,2025-12-01 18:15:42
