Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
1549,69,Male,Gloves,Accessories,45,Maryland,M,White,Spring,2.6,No,Store Pickup,No,Yes,4,PayPal,Weekly,2025-12-05 22:21:30
2266,36,Male,Backpack,Accessories,91,Montana,L,Turquoise,Summer,3.3,No,2-Day Shipping,No,Yes,5,Debit Card,Quarterly,2025-12-05 22:21:30
572,54,Male,Sandals,Footwear,32,Kentucky,S,Turquoise,Winter,4.3,Yes,2-Day Shipping,No,No,31,Debit Card,Weekly,2025-12-05 22:21:30
1587,25,Male,Gloves,Accessories,77,Oklahoma,S,Olive,Winter,3.1,No,Standard,Yes,No,42,Venmo,Weekly,2025-12-05 22:21:30
3464,27,Female,Sneakers,Footwear,28,Maine,S,Brown,Spring,4.1,No,Store Pickup,Yes,Yes,41,Bank Transfer,Fortnightly,2025-12-05 22:21:30
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,2025-12-05 22:21:30
2502,49,Male,Sandals,Footwear,52,West Virginia,S,Maroon,Winter,3.3,No,Standard,Yes,No,10,Debit Card,Bi-Weekly,2025-12-05 22:21:30
3320,23,Female,Pants,Clothing,62,North Dakota,S,Pink,Winter,5.0,No,Express,No,No,14,Cash,Every 3 Months,2025-12-05 22:21:30
1880,56,Male,Skirt,Clothing,38,Tennessee,L,Lavender,Winter,4.5,No,Next Day Air,Yes,Yes,38,Venmo,Bi-Weekly,2025-12-05 22:21:30
1679,41,Male,Coat,Outerwear,34,Ohio,L,Charcoal,Winter,2.8,No,Free Shipping,No,No,37,Credit Card,Fortnightly,2025-12-05 22:21:30
1825,58,Male,Handbag,Accessories,91,Illinois,M,Turquoise,Winter,4.6,No,Standard,No,Yes,11,Credit Card,Monthly,2025-12-05 22:21:30
