Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
267,51,Male,Handbag,Accessories,96,Louisiana,M,Maroon,Winter,3.4,Yes,Free Shipping,Yes,Yes,27,Venmo,Weekly,2025-12-02 00:36:20
755,36,Male,Hoodie,Clothing,41,North Carolina,M,Teal,Fall,3.0,Yes,Store Pickup,Yes,Yes,22,Venmo,Quarterly,2025-12-02 00:36:20
431,24,Male,Handbag,Accessories,78,Texas,XL,Olive,Summer,4.9,Yes,Free Shipping,No,No,26,Venmo,Annually,2025-12-02 00:36:20
3242,50,Female,Belt,Accessories,56,Connecticut,L,Charcoal,Winter,3.3,No,Standard,No,No,23,Cash,Quarterly,2025-12-02 00:36:20
1619,63,Male,Hoodie,Clothing,63,Michigan,S,Orange,Winter,4.5,No,Store Pickup,No,Yes,4,PayPal,Quarterly,2025-12-02 00:36:20
1984,59,Male,Sweater,Clothing,75,Georgia,S,Black,Fall,2.7,No,Express,Yes,Yes,43,PayPal,Quarterly,2025-12-02 00:36:20
1768,69,Male,Boots,Footwear,67,Minnesota,M,Lavender,Fall,3.0,No,Next Day Air,Yes,No,7,Bank Transfer,Fortnightly,2025-12-02 00:36:20
1293,26,Male,Sneakers,Footwear,43,Kentucky,M,Black,Winter,3.3,No,Standard,Yes,No,38,Venmo,Annually,2025-12-02 00:36:20
885,67,Male,Blouse,Clothing,83,Hawaii,L,Pink,Fall,3.7,Yes,Store Pickup,Yes,Yes,28,PayPal,Weekly,2025-12-02 00:36:20
987,54,Male,Pants,Clothing,96,Connecticut,L,Cyan,Fall,2.7,Yes,Express,Yes,No,2,Venmo,Monthly,2025-12-02 00:36:20
450,26,Male,Jewelry,Accessories,45,New York,L,Peach,Summer,2.9,Yes,2-Day Shipping,Yes,Yes,35,Bank Transfer,Monthly,2025-12-02 00:36:20
251,33,Male,Backpack,Accessories,27,Mississippi,M,Black,Fall,2.9,Yes,Store Pickup,Yes,Yes,11,Bank Transfer,Weekly,2025-12-02 00:36:20
1081,65,Male,Belt,Accessories,43,Pennsylvania,M,Turquoise,Winter,2.6,No,Next Day Air,Yes,No,46,Debit Card,Every 3 Months,2025-12-02 00:36:20
88,52,Male,Gloves,Accessories,53,Ohio,M,Silver,Summer,2.9,Yes,Standard,Yes,Yes,45,Debit Card,Fortnightly,2025-12-02 00:36:20
175,41,Male,Belt,Accessories,97,Vermont,M,Beige,Winter,4.0,Yes,Express,Yes,No,2,Cash,Annually,2025-12-02 00:36:20
3728,41,Female,Handbag,Accessories,25,Maine,S,Gold,Spring,4.9,No,2-Day Shipping,No,No,4,Bank Transfer,Bi-Weekly,2025-12-02 00:36:20
2426,58,Male,Shoes,Footwear,49,North Dakota,S,Olive,Summer,3.0,No,2-Day Shipping,No,No,34,Bank Transfer,Quarterly,2025-12-02 00:36:20
945,54,Male,Gloves,Accessories,71,Indiana,M,Pink,Summer,2.7,Yes,2-Day Shipping,Yes,Yes,28,Debit Card,Bi-Weekly,2025-12-02 00:36:20
1875,67,Male,Shorts,Clothing,78,Indiana,M,Olive,Spring,3.5,No,Standard,No,No,19,Debit Card,Weekly,2025-12-02 00:36:20
2886,29,Female,Sunglasses,Accessories,97,Nevada,XL,Turquoise,Winter,3.9,No,Express,No,No,28,Venmo,Bi-Weekly,2025-12-02 00:36:20
2315,42,Male,Handbag,Accessories,95,Virginia,XL,Brown,Winter,4.4,No,Express,No,No,12,Bank Transfer,Every 3 Months,2025-12-02 00:36:20
2755,59,Female,Sandals,Footwear,28,New Jersey,L,Maroon,Spring,4.7,No,Standard,Yes,No,5,Credit Card,Bi-Weekly,2025-12-02 00:36:20
3108,65,Female,Jacket,Outerwear,87,Hawaii,M,Brown,Winter,4.5,No,2-Day Shipping,Yes,No,10,PayPal,Bi-Weekly,2025-12-02 00:36:20
536,56,Male,Socks,Clothing,91,West Virginia,XL,Olive,Fall,3.8,Yes,Express,Yes,No,22,PayPal,Weekly,2025-12-02 00:36:20
1590,42,Male,Blouse,Clothing,27,Ohio,M,Violet,Spring,3.0,No,Store Pickup,No,No,13,Bank Transfer,Weekly,2025-12-02 00:36:20
1144,68,Male,Boots,Footwear,23,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly,2025-12-02 00:36:20
3125,57,Female,Hat,Accessories,74,California,M,Gold,Fall,2.7,No,Free Shipping,Yes,Yes,41,Venmo,Every 3 Months,2025-12-02 00:36:20
3244,45,Female,Hat,Accessories,35,Idaho,M,Gray,Summer,2.9,No,Standard,Yes,No,10,Bank Transfer,Every 3 Months,2025-12-02 00:36:20
713,42,Male,Jacket,Outerwear,51,New Hampshire,S,Magenta,Winter,4.1,Yes,Next Day Air,Yes,Yes,42,Venmo,Quarterly,2025-12-02 00:36:20
2207,46,Male,Coat,Outerwear,97,Illinois,XL,Gray,Fall,4.0,No,Standard,No,Yes,46,Debit Card,Fortnightly,2025-12-02 00:36:20
3166,49,Female,Skirt,Clothing,85,Hawaii,L,Teal,Fall,4.9,No,Store Pickup,No,Yes,7,Debit Card,Every 3 Months,2025-12-02 00:36:20
869,40,Male,Dress,Clothing,83,North Carolina,M,Brown,Spring,2.6,Yes,Standard,No,Yes,17,Debit Card,Every 3 Months,2025-12-02 00:36:20
2897,30,Female,Blouse,Clothing,91,Delaware,M,Silver,Summer,3.3,No,Free Shipping,No,No,2,Venmo,Every 3 Months,2025-12-02 00:36:20
234,19,Male,Hat,Accessories,41,Arizona,M,Yellow,Spring,2.7,Yes,Express,No,No,31,Cash,Every 3 Months,2025-12-02 00:36:20
1336,56,Male,Handbag,Accessories,70,Nevada,M,Violet,Fall,5.0,No,2-Day Shipping,No,No,15,Debit Card,Weekly,2025-12-02 00:36:20
1800,32,Male,Pants,Clothing,48,California,M,Brown,Spring,4.1,No,Free Shipping,No,Yes,24,Debit Card,Weekly,2025-12-02 00:36:20
2725,52,Female,T-shirt,Clothing,37,Missouri,M,Magenta,Spring,4.2,No,Next Day Air,Yes,No,46,Debit Card,Fortnightly,2025-12-02 00:36:20
3230,54,Female,T-shirt,Clothing,30,Connecticut,XL,Red,Fall,3.1,No,Free Shipping,Yes,Yes,42,Debit Card,Monthly,2025-12-02 00:36:20
973,61,Male,Sweater,Clothing,38,Colorado,M,Red,Winter,4.5,Yes,Free Shipping,Yes,No,2,Cash,Weekly,2025-12-02 00:36:20
2454,21,Male,Pants,Clothing,60,Iowa,L,Yellow,Summer,4.8,No,2-Day Shipping,No,No,5,Bank Transfer,Annually,2025-12-02 00:36:20
1393,31,Male,Hoodie,Clothing,29,Arkansas,M,Teal,Summer,3.6,No,Standard,Yes,Yes,17,Debit Card,Every 3 Months,2025-12-02 00:36:20
657,42,Male,Hoodie,Clothing,61,Pennsylvania,M,Brown,Fall,4.7,Yes,Express,Yes,Yes,5,Bank Transfer,Quarterly,2025-12-02 00:36:20
3885,47,Female,Belt,Accessories,71,Maryland,M,Peach,Spring,4.9,No,2-Day Shipping,Yes,No,9,Bank Transfer,Weekly,2025-12-02 00:36:20
3816,32,Female,Hat,Accessories,44,Maine,M,Brown,Fall,4.3,No,Express,No,No,12,Venmo,Fortnightly,2025-12-02 00:36:20
344,27,Male,Shirt,Clothing,36,Nebraska,L,Turquoise,Spring,3.2,Yes,Standard,No,No,5,PayPal,Monthly,2025-12-02 00:36:20
3680,53,Female,Hat,Accessories,100,Idaho,L,Yellow,Spring,4.5,No,Free Shipping,Yes,Yes,37,Debit Card,Bi-Weekly,2025-12-02 00:36:20
2963,57,Female,Hoodie,Clothing,40,California,L,Red,Spring,2.8,No,Free Shipping,Yes,No,5,Venmo,Every 3 Months,2025-12-02 00:36:20
3068,70,Female,Belt,Accessories,51,Missouri,M,Yellow,Winter,2.7,No,Express,Yes,No,31,Credit Card,Weekly,2025-12-02 00:36:20
343,64,Male,Scarf,Accessories,63,Kentucky,M,Magenta,Spring,4.9,Yes,Free Shipping,No,Yes,44,Debit Card,Every 3 Months,2025-12-02 00:36:20
2930,31,Female,Socks,Clothing,75,Maine,S,Maroon,Summer,2.7,No,Standard,No,No,18,Cash,Fortnightly,2025-12-02 00:36:20
