Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
802,25,Male,Sweater,Clothing,48,New Mexico,L,Indigo,Spring,3.5,Yes,Store Pickup,Yes,No,19,Debit Card,Fortnightly,2025-12-02 00:36:16
3223,45,Female,Sunglasses,Accessories,84,Texas,S,Maroon,Fall,4.6,No,Store Pickup,No,No,22,PayPal,Quarterly,2025-12-02 00:36:16
1997,67,Male,Boots,Footwear,93,South Dakota,L,Turquoise,Spring,4.9,No,Store Pickup,No,No,13,Debit Card,Every 3 Months,2025-12-02 00:36:16
2906,58,Female,Handbag,Accessories,34,New York,L,Charcoal,Fall,3.1,No,Free Shipping,No,No,50,Credit Card,Fortnightly,2025-12-02 00:36:16
1483,28,Male,Backpack,Accessories,64,Wisconsin,XL,Cyan,Spring,2.6,No,Store Pickup,No,Yes,9,PayPal,Weekly,2025-12-02 00:36:16
2204,53,Male,Hoodie,Clothing,24,Rhode Island,S,Orange,Fall,4.2,No,Free Shipping,Yes,No,46,Bank Transfer,Quarterly,2025-12-02 00:36:16
1604,23,Male,Sunglasses,Accessories,36,Iowa,L,Pink,Winter,4.2,No,Standard,No,Yes,43,Bank Transfer,Bi-Weekly,2025-12-02 00:36:16
1484,39,Male,Sweater,Clothing,70,Massachusetts,L,Violet,Winter,2.6,No,Free Shipping,No,No,41,Credit Card,Bi-Weekly,2025-12-02 00:36:16
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,2025-12-02 00:36:16
2804,46,Female,T-shirt,Clothing,44,Idaho,M,Violet,Winter,3.3,No,Free Shipping,No,No,31,Bank Transfer,Monthly,2025-12-02 00:36:16
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,2025-12-02 00:36:16
370,38,Male,Socks,Clothing,33,Wisconsin,M,Maroon,Fall,4.1,Yes,Free Shipping,No,No,39,Credit Card,Quarterly,2025-12-02 00:36:16
805,43,Male,Backpack,Accessories,93,Mississippi,M,Violet,Winter,4.4,Yes,Store Pickup,No,No,6,PayPal,Quarterly,2025-12-02 00:36:16
1294,23,Male,Hoodie,Clothing,87,Florida,M,Magenta,Spring,3.1,No,Free Shipping,No,Yes,3,Cash,Annually,2025-12-02 00:36:16
3114,46,Female,Dress,Clothing,90,Nebraska,L,Gray,Summer,3.2,No,2-Day Shipping,Yes,No,26,Bank Transfer,Weekly,2025-12-02 00:36:16
1495,43,Male,Boots,Footwear,40,Montana,M,Olive,Summer,4.5,No,2-Day Shipping,No,No,22,PayPal,Fortnightly,2025-12-02 00:36:16
2740,33,Female,Boots,Footwear,23,Alaska,M,Peach,Fall,4.2,No,Express,No,Yes,33,Venmo,Every 3 Months,2025-12-02 00:36:16
3008,23,Female,Jewelry,Accessories,95,New York,M,Violet,Spring,3.6,No,Express,Yes,Yes,1,Cash,Weekly,2025-12-02 00:36:16
