Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
1954,25,Male,Jeans,Clothing,99,Colorado,XL,Blue,Winter,3.9,No,2-Day Shipping,No,Yes,42,Cash,Fortnightly,2025-12-01 18:15:09
2711,69,Female,Belt,Accessories,41,Wisconsin,M,Purple,Summer,4.3,No,Next Day Air,Yes,No,50,PayPal,Fortnightly,2025-12-01 18:15:09
308,29,Male,Hoodie,Clothing,51,Florida,M,Maroon,Summer,2.8,Yes,Express,No,No,29,Venmo,Every 3 Months,2025-12-01 18:15:09
2636,59,Male,Jacket,Outerwear,42,Colorado,L,White,Summer,3.7,No,Express,Yes,No,47,Cash,Fortnightly,2025-12-01 18:15:09
3040,59,Female,Blouse,Clothing,48,Alabama,L,Blue,Spring,3.2,No,Next Day Air,No,No,31,PayPal,Bi-Weekly,2025-12-01 18:15:09
1850,30,Male,Belt,Accessories,42,New Mexico,M,Silver,Summer,2.5,No,Store Pickup,Yes,No,36,Cash,Monthly,2025-12-01 18:15:09
902,60,Male,Shoes,Footwear,78,Missouri,M,Black,Fall,4.9,Yes,Express,Yes,No,5,Cash,Monthly,2025-12-01 18:15:09
2464,60,Male,Sandals,Footwear,98,Mississippi,M,Orange,Winter,4.1,No,Standard,No,Yes,33,PayPal,Bi-Weekly,2025-12-01 18:15:09
351,42,Male,Jewelry,Accessories,83,Kentucky,M,Cyan,Fall,5.0,Yes,Free Shipping,No,No,3,Debit Card,Fortnightly,2025-12-01 18:15:09
2055,65,Male,Shorts,Clothing,71,New Jersey,M,Gray,Fall,3.9,No,Free Shipping,No,Yes,16,Cash,Annually,2025-12-01 18:15:09
3222,21,Female,Sandals,Footwear,60,New Hampshire,M,Violet,Fall,4.0,No,Store Pickup,No,Yes,33,Credit Card,Annually,2025-12-01 18:15:09
3451,20,Female,Blouse,Clothing,76,Vermont,M,Pink,Winter,4.0,No,2-Day Shipping,Yes,No,13,Bank Transfer,Monthly,2025-12-01 18:15:09
