Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2264,44,Male,Hoodie,Clothing,94,Indiana,M,Turquoise,Summer,2.7,No,Standard,No,No,5,Debit Card,Quarterly,2025-12-01 18:15:18
2617,61,Male,Sunglasses,Accessories,95,Georgia,L,Black,Summer,4.0,No,Next Day Air,No,Yes,21,PayPal,Annually,2025-12-01 18:15:18
3262,48,Female,Coat,Outerwear,41,Rhode Island,M,Beige,Spring,4.0,No,Store Pickup,No,No,5,Credit Card,Weekly,2025-12-01 18:15:18
51,49,Male,Pants,Clothing,33,Maryland,M,Pink,Winter,5.0,Yes,Standard,No,Yes,13,Venmo,Bi-Weekly,2025-12-01 18:15:18
2432,34,Male,Skirt,Clothing,50,Alabama,M,Violet,Spring,3.5,No,2-Day Shipping,No,Yes,11,Venmo,Every 3 Months,2025-12-01 18:15:18
2004,68,Male,Sneakers,Footwear,72,Maine,S,Blue,Spring,3.1,No,Express,No,No,32,Cash,Quarterly,2025-12-01 18:15:18
2354,56,Male,Shoes,Footwear,50,Montana,M,Olive,Summer,4.1,No,Standard,No,No,8,Credit Card,Every 3 Months,2025-12-01 18:15:18
486,48,Male,Shoes,Footwear,85,Tennessee,L,White,Summer,4.2,Yes,Next Day Air,No,No,37,Credit Card,Fortnightly,2025-12-01 18:15:18
3764,27,Female,Sandals,Footwear,28,Oklahoma,M,Cyan,Summer,4.0,No,2-Day Shipping,No,No,17,Debit Card,Every 3 Months,2025-12-01 18:15:18
1726,45,Male,Shoes,Footwear,60,Massachusetts,M,Cyan,Winter,3.0,No,Free Shipping,Yes,Yes,18,Venmo,Quarterly,2025-12-01 18:15:18
3747,53,Female,T-shirt,Clothing,74,Idaho,L,Maroon,Winter,3.1,No,Next Day Air,No,Yes,1,Cash,Monthly,2025-12-01 18:15:18
2636,59,Male,Shirt,Clothing,67,Colorado,XL,Silver,Spring,3.2,No,Free Shipping,Yes,No,11,Bank Transfer,Fortnightly,2025-12-01 18:15:18
14,65,Male,T-shirt,Clothing,56,New Hampshire,XL,Blue,Fall,4.8,Yes,Standard,No,Yes,21,Debit Card,Weekly,2025-12-01 18:15:18
3563,47,Female,Dress,Clothing,81,Maryland,S,Purple,Summer,3.8,No,Next Day Air,Yes,Yes,24,Debit Card,Weekly,2025-12-01 18:15:18
3314,55,Female,Hat,Accessories,30,Kansas,XL,Black,Fall,3.9,No,Express,No,No,45,Credit Card,Monthly,2025-12-01 18:15:18
2779,70,Female,Shirt,Clothing,80,Pennsylvania,M,Charcoal,Summer,4.0,No,Free Shipping,No,No,39,Debit Card,Bi-Weekly,2025-12-01 18:15:18
1922,47,Male,Jacket,Outerwear,55,Michigan,M,Gray,Summer,2.8,No,Standard,Yes,Yes,49,Credit Card,Annually,2025-12-01 18:15:18
2427,70,Male,Socks,Clothing,32,Florida,L,Pink,Spring,3.3,No,Express,No,Yes,32,PayPal,Every 3 Months,2025-12-01 18:15:18
3869,18,Female,Dress,Clothing,52,Maryland,M,Brown,Summer,4.5,No,Express,Yes,No,47,Credit Card,Annually,2025-12-01 18:15:18
2708,32,Female,Scarf,Accessories,61,Nebraska,S,Magenta,Fall,3.7,No,Express,Yes,No,10,PayPal,Weekly,2025-12-01 18:15:18
2431,20,Male,Jacket,Outerwear,64,North Dakota,M,Teal,Fall,3.4,No,Standard,No,Yes,46,PayPal,Quarterly,2025-12-01 18:15:18
3197,24,Female,Shoes,Footwear,28,Wisconsin,L,Pink,Winter,2.6,No,Express,No,Yes,46,PayPal,Fortnightly,2025-12-01 18:15:18
3696,38,Female,T-shirt,Clothing,88,Florida,L,Black,Winter,4.4,No,Standard,No,Yes,9,Credit Card,Fortnightly,2025-12-01 18:15:18
1499,59,Male,Sweater,Clothing,32,Illinois,M,Teal,Summer,3.1,No,Standard,Yes,Yes,46,Venmo,Fortnightly,2025-12-01 18:15:18
793,34,Male,Skirt,Clothing,29,New Jersey,S,Cyan,Fall,4.5,Yes,Standard,No,Yes,15,Cash,Weekly,2025-12-01 18:15:18
380,32,Male,Hat,Accessories,97,Montana,L,Magenta,Summer,3.9,Yes,Next Day Air,No,No,39,Bank Transfer,Bi-Weekly,2025-12-01 18:15:18
2047,39,Male,Sweater,Clothing,44,Oklahoma,S,Olive,Spring,3.7,No,Next Day Air,No,No,26,Venmo,Every 3 Months,2025-12-01 18:15:18
415,29,Male,Scarf,Accessories,32,Wyoming,L,Magenta,Winter,3.1,Yes,Express,No,No,48,Venmo,Weekly,2025-12-01 18:15:18
1293,26,Male,Dress,Clothing,25,Kentucky,M,Charcoal,Fall,3.0,No,Next Day Air,No,Yes,18,Cash,Annually,2025-12-01 18:15:18
1310,32,Male,Socks,Clothing,36,Hawaii,M,Cyan,Spring,4.1,No,Standard,No,No,19,Credit Card,Quarterly,2025-12-01 18:15:18
3619,28,Female,Skirt,Clothing,85,Nevada,L,Green,Summer,4.5,No,2-Day Shipping,No,No,25,Bank Transfer,Bi-Weekly,2025-12-01 18:15:18
2099,49,Male,Sweater,Clothing,62,Louisiana,L,White,Spring,3.2,No,Free Shipping,No,Yes,48,Credit Card,Quarterly,2025-12-01 18:15:18
1679,41,Male,Pants,Clothing,71,Ohio,S,Magenta,Summer,4.8,No,2-Day Shipping,No,No,30,Venmo,Fortnightly,2025-12-01 18:15:18
3108,65,Female,Jacket,Outerwear,87,Hawaii,M,Brown,Winter,4.5,No,2-Day Shipping,Yes,No,10,PayPal,Bi-Weekly,2025-12-01 18:15:18
928,28,Male,Sweater,Clothing,92,New Mexico,M,Yellow,Spring,4.0,Yes,Store Pickup,Yes,Yes,27,Bank Transfer,Bi-Weekly,2025-12-01 18:15:18
1555,64,Male,Skirt,Clothing,75,Utah,M,Blue,Spring,2.9,No,Express,No,No,4,Credit Card,Bi-Weekly,2025-12-01 18:15:18
468,19,Male,Shoes,Footwear,100,Nebraska,M,Brown,Winter,4.4,Yes,Free Shipping,No,Yes,44,Debit Card,Every 3 Months,2025-12-01 18:15:18
1186,47,Male,Jeans,Clothing,64,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly,2025-12-01 18:15:18
3297,20,Female,Scarf,Accessories,20,Alaska,S,Maroon,Summer,4.4,No,Store Pickup,No,Yes,2,PayPal,Quarterly,2025-12-01 18:15:18
212,69,Male,Sandals,Footwear,20,South Dakota,XL,Gray,Winter,4.9,Yes,Store Pickup,No,No,48,Venmo,Fortnightly,2025-12-01 18:15:18
2742,68,Female,Sweater,Clothing,30,Maine,XL,Turquoise,Fall,3.3,No,2-Day Shipping,No,No,24,Debit Card,Monthly,2025-12-01 18:15:18
1466,46,Male,Scarf,Accessories,74,Nebraska,M,Orange,Winter,3.7,No,Next Day Air,Yes,No,26,Bank Transfer,Bi-Weekly,2025-12-01 18:15:18
547,62,Male,Hoodie,Clothing,74,New Mexico,M,Brown,Winter,3.4,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,2025-12-01 18:15:18
3782,52,Female,Dress,Clothing,88,Tennessee,L,Black,Spring,2.5,No,Standard,Yes,No,21,Bank Transfer,Fortnightly,2025-12-01 18:15:18
1392,53,Male,Blouse,Clothing,47,Mississippi,L,Beige,Summer,2.5,No,Free Shipping,Yes,No,50,PayPal,Annually,2025-12-01 18:15:18
2204,53,Male,Hoodie,Clothing,24,Rhode Island,S,Orange,Fall,4.2,No,Free Shipping,Yes,No,46,Bank Transfer,Quarterly,2025-12-01 18:15:18
1721,25,Male,Pants,Clothing,100,Massachusetts,XL,Magenta,Spring,3.4,No,Standard,Yes,No,23,Bank Transfer,Bi-Weekly,2025-12-01 18:15:18
3234,45,Female,Shoes,Footwear,86,Indiana,M,Maroon,Spring,2.7,No,Store Pickup,No,No,16,Credit Card,Bi-Weekly,2025-12-01 18:15:18
3427,47,Female,T-shirt,Clothing,53,Oregon,M,Orange,Spring,4.4,No,Store Pickup,Yes,Yes,3,Bank Transfer,Annually,2025-12-01 18:15:18
2218,35,Male,Shorts,Clothing,57,Indiana,L,Green,Winter,4.7,No,Express,Yes,No,17,Bank Transfer,Fortnightly,2025-12-01 18:15:18
