Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
3610,21,Female,Sandals,Footwear,51,New Mexico,M,Indigo,Fall,4.9,No,Next Day Air,Yes,Yes,14,PayPal,Monthly,2025-11-24 23:17:59
2323,39,Male,Sandals,Footwear,95,Connecticut,L,Teal,Fall,4.7,No,2-Day Shipping,Yes,No,31,Cash,Fortnightly,2025-11-24 23:17:59
2060,56,Male,Jacket,Outerwear,28,California,M,Blue,Fall,4.4,No,Standard,No,No,21,Cash,Weekly,2025-11-24 23:17:59
2101,68,Male,Jewelry,Accessories,44,Michigan,L,Maroon,Summer,4.8,No,Store Pickup,No,Yes,46,PayPal,Fortnightly,2025-11-24 23:17:59
3039,56,Female,Hat,Accessories,48,Georgia,L,Charcoal,Summer,4.0,No,2-Day Shipping,No,No,26,PayPal,Annually,2025-11-24 23:17:59
2494,21,Male,Hoodie,Clothing,33,Maine,M,Indigo,Summer,4.2,No,Standard,No,Yes,31,Debit Card,Every 3 Months,2025-11-24 23:17:59
2651,20,Male,Jacket,Outerwear,65,Oregon,XL,Silver,Winter,4.5,No,Express,Yes,Yes,49,Credit Card,Every 3 Months,2025-11-24 23:17:59
2320,56,Male,Gloves,Accessories,73,Maine,M,Black,Winter,3.2,No,2-Day Shipping,Yes,Yes,38,Debit Card,Monthly,2025-11-24 23:17:59
2161,45,Male,Sneakers,Footwear,75,West Virginia,L,Peach,Winter,3.8,No,Standard,No,No,41,PayPal,Annually,2025-11-24 23:17:59
2241,57,Male,Handbag,Accessories,100,California,M,White,Winter,4.8,No,2-Day Shipping,Yes,No,16,Bank Transfer,Every 3 Months,2025-11-24 23:17:59
2017,53,Male,Skirt,Clothing,45,Maine,S,Cyan,Fall,2.6,No,Express,Yes,Yes,7,Bank Transfer,Fortnightly,2025-11-24 23:17:59
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly,2025-11-24 23:17:59
3184,50,Female,Dress,Clothing,40,Mississippi,L,Indigo,Summer,3.2,No,Express,Yes,No,25,Venmo,Every 3 Months,2025-11-24 23:17:59
1597,42,Male,T-shirt,Clothing,65,Mississippi,M,Black,Summer,3.6,No,Next Day Air,No,No,12,Cash,Monthly,2025-11-24 23:17:59
404,19,Male,Shoes,Footwear,39,Nevada,M,Purple,Fall,3.6,Yes,Express,Yes,No,6,Venmo,Annually,2025-11-24 23:17:59
2005,44,Male,Boots,Footwear,29,Georgia,L,Brown,Winter,2.6,No,Next Day Air,No,Yes,22,Cash,Bi-Weekly,2025-11-24 23:17:59
1502,37,Male,Jeans,Clothing,88,Alaska,L,Yellow,Summer,2.8,No,Store Pickup,No,No,11,Cash,Every 3 Months,2025-11-24 23:17:59
2594,36,Male,Jeans,Clothing,20,Colorado,M,Cyan,Winter,4.7,No,Next Day Air,No,No,39,Credit Card,Every 3 Months,2025-11-24 23:17:59
1534,50,Male,Shoes,Footwear,70,New Hampshire,M,Turquoise,Winter,4.1,No,2-Day Shipping,Yes,No,28,Credit Card,Quarterly,2025-11-24 23:17:59
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,Yes,38,PayPal,Bi-Weekly,2025-11-24 23:17:59
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,Yes,33,Credit Card,Bi-Weekly,2025-11-24 23:17:59
2354,56,Male,Pants,Clothing,25,Montana,M,Lavender,Spring,4.5,No,Store Pickup,No,Yes,15,PayPal,Every 3 Months,2025-11-24 23:17:59
1924,64,Male,Socks,Clothing,29,Nebraska,L,Teal,Fall,3.9,No,2-Day Shipping,Yes,No,5,Bank Transfer,Annually,2025-11-24 23:17:59
1093,68,Male,Boots,Footwear,92,South Dakota,S,Gold,Winter,3.2,No,Standard,Yes,Yes,11,Debit Card,Quarterly,2025-11-24 23:17:59
420,53,Male,Shorts,Clothing,91,Utah,S,Teal,Winter,3.5,Yes,Free Shipping,Yes,Yes,14,Credit Card,Every 3 Months,2025-11-24 23:17:59
3411,50,Female,Belt,Accessories,25,Ohio,M,Violet,Summer,4.6,No,Standard,No,Yes,35,Credit Card,Bi-Weekly,2025-11-24 23:17:59
2555,51,Male,Skirt,Clothing,96,Kansas,M,Black,Fall,5.0,No,Free Shipping,Yes,Yes,38,Venmo,Bi-Weekly,2025-11-24 23:17:59
846,31,Male,Sneakers,Footwear,64,Michigan,M,White,Winter,3.4,Yes,2-Day Shipping,No,Yes,12,Venmo,Monthly,2025-11-24 23:17:59
895,44,Male,Sunglasses,Accessories,70,Wyoming,L,Magenta,Winter,3.9,Yes,Standard,Yes,Yes,12,Cash,Quarterly,2025-11-24 23:17:59
232,28,Male,Shorts,Clothing,68,Tennessee,M,Violet,Summer,3.0,Yes,Free Shipping,No,No,42,Venmo,Every 3 Months,2025-11-24 23:17:59
3273,58,Female,Sunglasses,Accessories,63,Texas,S,Charcoal,Fall,4.2,No,Free Shipping,No,No,5,Credit Card,Quarterly,2025-11-24 23:17:59
2375,69,Male,Shoes,Footwear,48,Washington,S,Violet,Fall,2.9,No,2-Day Shipping,No,No,24,PayPal,Monthly,2025-11-24 23:17:59
628,42,Male,Shirt,Clothing,72,Oregon,M,Red,Fall,4.8,Yes,Express,No,No,27,Venmo,Monthly,2025-11-24 23:17:59
2960,38,Female,Scarf,Accessories,32,Texas,M,Brown,Spring,3.0,No,Next Day Air,No,Yes,41,Cash,Quarterly,2025-11-24 23:17:59
193,46,Male,Shorts,Clothing,30,Nebraska,L,Charcoal,Summer,4.5,Yes,Next Day Air,Yes,No,18,PayPal,Bi-Weekly,2025-11-24 23:17:59
2760,68,Female,Backpack,Accessories,37,Washington,M,Maroon,Spring,3.0,No,2-Day Shipping,Yes,No,26,Bank Transfer,Every 3 Months,2025-11-24 23:17:59
1595,40,Male,Handbag,Accessories,41,Colorado,XL,Charcoal,Summer,3.7,No,Store Pickup,Yes,Yes,3,Cash,Fortnightly,2025-11-24 23:17:59
791,22,Male,Jacket,Outerwear,94,Louisiana,XL,Maroon,Spring,4.2,Yes,Free Shipping,Yes,Yes,12,Debit Card,Quarterly,2025-11-24 23:17:59
2733,21,Female,Gloves,Accessories,46,Delaware,S,Magenta,Spring,4.3,No,Standard,No,No,6,Bank Transfer,Every 3 Months,2025-11-24 23:17:59
2266,36,Male,Coat,Outerwear,94,Montana,XL,Yellow,Fall,3.9,No,Store Pickup,No,No,10,PayPal,Quarterly,2025-11-24 23:17:59
3064,26,Female,Jewelry,Accessories,41,Connecticut,L,Indigo,Summer,4.0,No,Express,No,Yes,15,Debit Card,Fortnightly,2025-11-24 23:17:59
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,2025-11-24 23:17:59
2965,44,Female,Scarf,Accessories,32,Ohio,S,Indigo,Fall,4.8,No,Store Pickup,No,No,33,Venmo,Fortnightly,2025-11-24 23:17:59
208,62,Male,Scarf,Accessories,58,Rhode Island,L,Maroon,Spring,4.2,Yes,Standard,Yes,Yes,14,Credit Card,Bi-Weekly,2025-11-24 23:17:59
143,37,Male,Belt,Accessories,30,Nebraska,XL,Blue,Winter,2.8,Yes,Express,No,No,43,Debit Card,Fortnightly,2025-11-24 23:17:59
3751,42,Female,Backpack,Accessories,44,Arizona,XL,Pink,Spring,4.5,No,Next Day Air,Yes,Yes,49,PayPal,Monthly,2025-11-24 23:17:59
1761,20,Male,Skirt,Clothing,44,Minnesota,XL,Peach,Spring,3.5,No,Standard,No,No,39,PayPal,Weekly,2025-11-24 23:17:59
3354,31,Female,Scarf,Accessories,96,Ohio,M,Green,Summer,2.9,No,Express,No,No,11,Credit Card,Every 3 Months,2025-11-24 23:17:59
2443,53,Male,Dress,Clothing,44,Wyoming,L,Cyan,Fall,2.9,No,Express,No,No,33,Debit Card,Bi-Weekly,2025-11-24 23:17:59
964,21,Male,Jeans,Clothing,22,South Carolina,L,Cyan,Fall,3.3,Yes,2-Day Shipping,No,No,5,PayPal,Weekly,2025-11-24 23:17:59
