Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2360,19,Male,Shorts,Clothing,100,Pennsylvania,M,Violet,Summer,2.6,No,Store Pickup,Yes,No,31,Cash,Every 3 Months,2025-12-02 16:50:11
721,33,Male,Pants,Clothing,98,New Mexico,S,Black,Spring,2.6,Yes,Next Day Air,No,No,1,Cash,Weekly,2025-12-02 16:50:11
3812,46,Female,Boots,Footwear,67,Idaho,L,Charcoal,Spring,4.8,No,Express,Yes,Yes,38,Cash,Monthly,2025-12-02 16:50:11
357,56,Male,Shoes,Footwear,41,Nevada,M,White,Spring,4.1,Yes,Standard,No,No,38,PayPal,Weekly,2025-12-02 16:50:11
2802,64,Female,Coat,Outerwear,82,New Mexico,S,Turquoise,Summer,4.4,No,2-Day Shipping,Yes,Yes,10,Debit Card,Annually,2025-12-02 16:50:11
2725,52,Female,Backpack,Accessories,52,Missouri,L,Purple,Fall,3.0,No,Store Pickup,No,No,11,Debit Card,Fortnightly,2025-12-02 16:50:11
1561,57,Male,Jewelry,Accessories,42,Oregon,XL,Cyan,Summer,2.6,No,Store Pickup,No,No,12,Credit Card,Weekly,2025-12-02 16:50:11
750,56,Male,Hat,Accessories,66,Oklahoma,M,Cyan,Summer,4.7,Yes,Free Shipping,No,No,1,Debit Card,Quarterly,2025-12-02 16:50:11
639,53,Male,Shorts,Clothing,77,Maryland,XL,Violet,Winter,2.6,Yes,Express,No,No,17,Venmo,Monthly,2025-12-02 16:50:11
1223,58,Male,Jewelry,Accessories,71,Indiana,L,Brown,Spring,4.3,No,Store Pickup,Yes,No,12,Bank Transfer,Annually,2025-12-02 16:50:11
1607,55,Male,Blouse,Clothing,41,Kansas,L,Lavender,Spring,2.7,No,Standard,No,No,1,Credit Card,Fortnightly,2025-12-02 16:50:11
1141,31,Male,Shorts,Clothing,88,Maryland,M,Charcoal,Spring,3.9,No,Store Pickup,No,Yes,9,Bank Transfer,Every 3 Months,2025-12-02 16:50:11
1863,59,Male,Blouse,Clothing,47,New Hampshire,XL,Olive,Spring,4.8,No,Next Day Air,Yes,No,40,Venmo,Fortnightly,2025-12-02 16:50:11
791,22,Male,Backpack,Accessories,33,Louisiana,XL,Silver,Summer,2.6,Yes,Free Shipping,Yes,No,42,Credit Card,Quarterly,2025-12-02 16:50:11
640,54,Male,Scarf,Accessories,30,Mississippi,S,Teal,Fall,3.4,Yes,Free Shipping,No,No,37,Cash,Annually,2025-12-02 16:50:11
1097,57,Male,Boots,Footwear,68,New Hampshire,M,Gold,Winter,4.6,No,Next Day Air,Yes,Yes,17,Venmo,Annually,2025-12-02 16:50:11
1910,50,Male,Jewelry,Accessories,97,Kentucky,M,Lavender,Summer,3.7,No,Standard,No,Yes,34,Venmo,Monthly,2025-12-02 16:50:11
1663,63,Male,Blouse,Clothing,60,New Mexico,M,Olive,Summer,3.4,No,Standard,No,Yes,26,Credit Card,Fortnightly,2025-12-02 16:50:11
963,29,Male,Sunglasses,Accessories,64,Michigan,L,Green,Spring,4.4,Yes,Standard,Yes,Yes,26,Debit Card,Fortnightly,2025-12-02 16:50:11
1420,43,Male,T-shirt,Clothing,59,Montana,M,Blue,Fall,3.8,No,2-Day Shipping,No,Yes,1,Bank Transfer,Quarterly,2025-12-02 16:50:11
2921,33,Female,Sunglasses,Accessories,72,Texas,XL,Brown,Spring,4.9,No,Free Shipping,No,No,3,Debit Card,Bi-Weekly,2025-12-02 16:50:11
1547,60,Male,Dress,Clothing,58,Oregon,L,Maroon,Spring,2.7,No,Store Pickup,No,No,12,Credit Card,Annually,2025-12-02 16:50:11
816,30,Male,Dress,Clothing,31,West Virginia,M,Maroon,Fall,2.9,Yes,Free Shipping,No,Yes,7,Credit Card,Bi-Weekly,2025-12-02 16:50:11
1960,46,Male,Blouse,Clothing,51,Colorado,L,Violet,Fall,2.9,No,2-Day Shipping,No,No,3,Venmo,Every 3 Months,2025-12-02 16:50:11
3294,19,Female,Coat,Outerwear,91,West Virginia,M,Gold,Spring,3.5,No,2-Day Shipping,No,No,47,Credit Card,Fortnightly,2025-12-02 16:50:11
3716,63,Female,Sunglasses,Accessories,34,Nebraska,S,Orange,Fall,3.4,No,Free Shipping,No,No,2,Bank Transfer,Monthly,2025-12-02 16:50:11
1171,57,Male,Pants,Clothing,22,Illinois,XL,Cyan,Spring,3.2,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,2025-12-02 16:50:11
1106,33,Male,Backpack,Accessories,30,Massachusetts,L,Teal,Spring,3.8,No,Express,Yes,No,26,Bank Transfer,Every 3 Months,2025-12-02 16:50:11
3702,46,Female,Jewelry,Accessories,39,New Mexico,L,Cyan,Winter,3.4,No,Standard,No,No,33,Debit Card,Annually,2025-12-02 16:50:11
1038,52,Male,Jewelry,Accessories,25,Rhode Island,XL,Brown,Spring,3.4,Yes,Standard,Yes,Yes,48,Debit Card,Quarterly,2025-12-02 16:50:11
