Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,timestamp
2603,65,Male,Sandals,Footwear,26,South Carolina,M,Gray,Winter,4.8,No,Store Pickup,No,No,24,Bank Transfer,Quarterly,2025-12-02 16:49:41
3340,20,Female,Gloves,Accessories,99,Nebraska,M,Cyan,Fall,3.6,No,Store Pickup,No,No,35,Cash,Fortnightly,2025-12-02 16:49:41
2619,70,Male,T-shirt,Clothing,79,Louisiana,L,Green,Fall,3.9,No,Free Shipping,Yes,No,45,Debit Card,Monthly,2025-12-02 16:49:41
3847,57,Female,Sneakers,Footwear,79,Pennsylvania,M,Brown,Spring,3.7,No,Next Day Air,No,No,45,Debit Card,Every 3 Months,2025-12-02 16:49:41
912,53,Male,Socks,Clothing,87,Vermont,L,Gold,Spring,3.0,Yes,Store Pickup,No,No,30,Bank Transfer,Quarterly,2025-12-02 16:49:41
1498,69,Male,Boots,Footwear,42,Michigan,M,Brown,Spring,4.2,No,Express,No,Yes,2,Debit Card,Every 3 Months,2025-12-02 16:49:41
790,33,Male,Hat,Accessories,84,Idaho,M,Indigo,Spring,2.9,Yes,Standard,No,No,20,Bank Transfer,Bi-Weekly,2025-12-02 16:49:41
1112,22,Male,Jeans,Clothing,29,New York,S,Green,Summer,3.6,No,Standard,No,No,13,PayPal,Bi-Weekly,2025-12-02 16:49:41
3081,69,Female,Sweater,Clothing,58,Colorado,M,Violet,Summer,3.8,No,Standard,No,Yes,31,PayPal,Bi-Weekly,2025-12-02 16:49:41
2873,63,Female,Pants,Clothing,58,Connecticut,M,Teal,Spring,2.9,No,Store Pickup,No,No,47,Cash,Annually,2025-12-02 16:49:41
468,19,Male,Backpack,Accessories,51,Nebraska,S,Orange,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,37,Debit Card,Every 3 Months,2025-12-02 16:49:41
1172,41,Male,Skirt,Clothing,96,Louisiana,M,Indigo,Summer,4.2,No,Express,Yes,No,47,Credit Card,Annually,2025-12-02 16:49:41
1849,19,Male,Sunglasses,Accessories,23,Maine,XL,Black,Summer,2.9,No,2-Day Shipping,Yes,Yes,18,PayPal,Every 3 Months,2025-12-02 16:49:41
1021,24,Male,Hat,Accessories,22,Delaware,M,Silver,Spring,3.8,Yes,Standard,No,No,17,Debit Card,Annually,2025-12-02 16:49:41
2148,47,Male,Boots,Footwear,71,Missouri,S,Silver,Fall,3.4,No,2-Day Shipping,No,Yes,35,PayPal,Fortnightly,2025-12-02 16:49:41
465,23,Male,Handbag,Accessories,65,Alabama,M,Silver,Spring,3.0,Yes,Express,No,No,18,PayPal,Monthly,2025-12-02 16:49:41
2029,29,Male,Hat,Accessories,36,Ohio,S,Blue,Summer,3.5,No,Standard,No,No,2,PayPal,Bi-Weekly,2025-12-02 16:49:41
1080,18,Male,Skirt,Clothing,62,Oklahoma,L,Yellow,Spring,2.6,No,Next Day Air,No,No,33,Bank Transfer,Monthly,2025-12-02 16:49:41
1733,45,Male,Boots,Footwear,46,Rhode Island,M,Lavender,Summer,4.9,No,Store Pickup,Yes,Yes,10,Credit Card,Every 3 Months,2025-12-02 16:49:41
2016,57,Male,Sunglasses,Accessories,73,Virginia,S,Silver,Spring,3.8,No,Express,Yes,Yes,27,Credit Card,Fortnightly,2025-12-02 16:49:41
2194,27,Male,Shirt,Clothing,85,California,S,Cyan,Fall,2.7,No,2-Day Shipping,No,Yes,17,Cash,Monthly,2025-12-02 16:49:41
1565,22,Male,Coat,Outerwear,24,California,M,Olive,Winter,4.4,No,Standard,No,No,37,Venmo,Every 3 Months,2025-12-02 16:49:41
3415,27,Female,Belt,Accessories,33,Connecticut,M,Magenta,Summer,4.8,No,Standard,No,No,24,PayPal,Quarterly,2025-12-02 16:49:41
1441,27,Male,Dress,Clothing,94,Arizona,M,Maroon,Winter,2.9,No,Express,Yes,No,30,Cash,Monthly,2025-12-02 16:49:41
174,25,Male,Socks,Clothing,58,Hawaii,M,Turquoise,Winter,3.7,Yes,Store Pickup,No,No,40,Debit Card,Annually,2025-12-02 16:49:41
2830,56,Female,Backpack,Accessories,34,Arizona,M,Gray,Summer,4.0,No,Express,No,No,8,PayPal,Weekly,2025-12-02 16:49:41
3116,26,Female,Scarf,Accessories,53,South Dakota,M,Charcoal,Fall,4.1,No,Free Shipping,No,No,9,Bank Transfer,Bi-Weekly,2025-12-02 16:49:41
2525,60,Male,Handbag,Accessories,45,Kansas,M,White,Winter,3.9,No,Store Pickup,Yes,No,2,Credit Card,Quarterly,2025-12-02 16:49:41
2504,69,Male,Scarf,Accessories,47,Ohio,XL,Black,Winter,4.1,No,Express,Yes,No,14,Cash,Bi-Weekly,2025-12-02 16:49:41
2003,31,Male,Shorts,Clothing,23,New York,S,Orange,Winter,2.5,No,Standard,Yes,No,9,PayPal,Every 3 Months,2025-12-02 16:49:41
3109,50,Female,Blouse,Clothing,92,Oregon,S,Turquoise,Summer,5.0,No,Express,Yes,Yes,31,PayPal,Monthly,2025-12-02 16:49:41
2377,21,Male,Pants,Clothing,68,Tennessee,L,Indigo,Summer,2.6,No,2-Day Shipping,No,Yes,23,PayPal,Weekly,2025-12-02 16:49:41
248,29,Male,Shorts,Clothing,83,Montana,M,Olive,Summer,3.0,Yes,2-Day Shipping,No,Yes,38,Debit Card,Weekly,2025-12-02 16:49:41
2746,28,Female,Backpack,Accessories,47,Michigan,XL,Blue,Summer,3.4,No,Next Day Air,No,No,36,Venmo,Bi-Weekly,2025-12-02 16:49:41
1433,34,Male,Hat,Accessories,33,Florida,L,Black,Winter,4.4,No,Express,Yes,Yes,32,Debit Card,Quarterly,2025-12-02 16:49:41
3061,47,Female,Jeans,Clothing,83,California,M,Violet,Fall,3.6,No,Store Pickup,No,Yes,4,PayPal,Monthly,2025-12-02 16:49:41
2156,32,Male,Jacket,Outerwear,66,Hawaii,M,Cyan,Fall,3.1,No,Express,Yes,No,25,Venmo,Monthly,2025-12-02 16:49:41
2842,19,Female,Shirt,Clothing,24,Ohio,M,White,Winter,4.9,No,Standard,No,Yes,6,Cash,Weekly,2025-12-02 16:49:41
3895,66,Female,Hoodie,Clothing,22,Connecticut,M,Lavender,Spring,4.6,No,2-Day Shipping,No,Yes,19,PayPal,Every 3 Months,2025-12-02 16:49:41
1504,50,Male,Gloves,Accessories,42,Michigan,L,Orange,Winter,4.5,No,2-Day Shipping,No,Yes,19,Cash,Quarterly,2025-12-02 16:49:41
1592,18,Male,Gloves,Accessories,44,South Dakota,S,Charcoal,Summer,3.2,No,2-Day Shipping,Yes,Yes,40,Credit Card,Annually,2025-12-02 16:49:41
1960,46,Male,Handbag,Accessories,58,Colorado,XL,Gold,Winter,2.9,No,Free Shipping,No,Yes,50,Cash,Every 3 Months,2025-12-02 16:49:41
3018,58,Female,Sunglasses,Accessories,41,Wisconsin,L,Beige,Summer,4.0,No,Standard,No,No,15,Debit Card,Bi-Weekly,2025-12-02 16:49:41
572,54,Male,Sneakers,Footwear,98,Kentucky,M,Gray,Summer,4.7,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Weekly,2025-12-02 16:49:41
2977,30,Female,Skirt,Clothing,84,Nebraska,L,Pink,Winter,4.3,No,Next Day Air,Yes,Yes,44,PayPal,Fortnightly,2025-12-02 16:49:41
1055,18,Male,Shirt,Clothing,50,Arkansas,M,Peach,Fall,4.8,No,Next Day Air,Yes,Yes,31,Venmo,Quarterly,2025-12-02 16:49:41
2716,25,Female,Sandals,Footwear,38,Mississippi,M,Black,Spring,4.6,No,Standard,No,Yes,1,Cash,Fortnightly,2025-12-02 16:49:41
2146,38,Male,Dress,Clothing,48,Connecticut,L,Silver,Spring,4.1,No,Free Shipping,Yes,No,1,Credit Card,Annually,2025-12-02 16:49:41
925,52,Male,Sneakers,Footwear,93,Kansas,L,Gray,Winter,4.9,Yes,Free Shipping,Yes,No,44,Credit Card,Quarterly,2025-12-02 16:49:41
3234,45,Female,Coat,Outerwear,89,Indiana,S,Yellow,Spring,3.5,No,Express,No,No,22,Credit Card,Bi-Weekly,2025-12-02 16:49:41
