userId,name,predicted_rating
3900,Shoes,3.5341396
3900,Sandals,3.5051074
3900,Blouse,3.3912866
3899,T-shirt,4.032808
3899,Sweater,3.9287806
3899,Hoodie,3.7313511
3898,Gloves,3.3303778
3898,Skirt,2.987607
3898,Jacket,2.94714
3897,Dress,3.947939
3897,Handbag,3.9259226
3897,Belt,3.4986286
3896,Boots,3.8126922
3896,Coat,3.7249355
3896,Shirt,3.4860246
3895,Socks,3.5531585
3895,Sunglasses,3.2758045
3895,Dress,3.2542348
3894,Jacket,3.2531672
3894,Scarf,3.1214778
3894,Shirt,2.971861
3893,Handbag,3.6123977
3893,Belt,3.5755923
3893,Jeans,3.380462
3892,Handbag,4.245261
3892,Backpack,4.1372323
3892,Jewelry,3.8023787
3891,Pants,4.148431
3891,Jewelry,4.1235156
3891,Dress,3.988697
3890,Boots,3.4459345
3890,Backpack,3.3950274
3890,Jacket,3.3253262
3889,Socks,3.7524617
3889,Sandals,3.5922318
3889,Scarf,3.5488875
3888,Scarf,3.4980774
3888,Sandals,3.3128963
3888,Sweater,3.2327926
3887,Jeans,4.045999
3887,Gloves,4.0362916
3887,Scarf,3.9882405
3886,Hoodie,3.669243
3886,Gloves,3.6517637
3886,Backpack,3.2621517
3885,Dress,4.063422
3885,Blouse,3.9904997
3885,Jewelry,3.9393554
3884,Skirt,4.3796043
3884,Gloves,3.9242663
3884,Shorts,3.903102
3883,Sunglasses,3.3412724
3883,Skirt,3.212493
3883,Jacket,3.1552687
3882,Shirt,3.8611379
3882,Dress,3.7609978
3882,Backpack,3.5598807
3881,Jeans,3.9790742
3881,Hat,3.8507667
3881,Skirt,3.7866726
3880,Coat,3.943581
3880,Hoodie,3.7194374
3880,Shorts,3.5813637
3879,Sweater,4.039966
3879,Sneakers,3.7686136
3879,Boots,3.7379808
3878,Coat,3.5897503
3878,T-shirt,3.579655
3878,Sneakers,3.5224636
3877,Blouse,3.1522546
3877,Coat,2.985634
3877,Dress,2.9376423
3876,Boots,3.8116574
3876,Shirt,3.6611924
3876,Gloves,3.6231103
3875,Pants,4.3010306
3875,Dress,4.086295
3875,Socks,4.009047
3874,Boots,3.4815018
3874,Handbag,3.4178095
3874,Hoodie,3.3851292
3873,Blouse,3.787082
3873,Hoodie,3.782042
3873,Dress,3.658666
3872,Gloves,4.001793
3872,Scarf,3.865317
3872,Shorts,3.8538563
3871,Shoes,3.8738654
3871,Scarf,3.731132
3871,Jacket,3.6320207
3870,Jeans,4.011146
3870,Shorts,3.9120696
3870,Scarf,3.866958
3869,Socks,3.8700361
3869,Backpack,3.8060222
3869,Sweater,3.6887507
3868,Boots,3.564456
3868,Socks,3.2836
3868,Pants,3.1897883
3867,Handbag,3.1692028
3867,Shoes,3.1660256
3867,Jeans,3.1009703
3866,Shoes,3.4720366
